symbol,latest_oi,prev_oi,change_in_oi,pct_change_oi,volume,fut_value,opt_value,prem_value,underlying_value
NIFTY,13103373,9250229,3853144,41.65,49781315,188746.2355,78903330823763,990154.28763,24473
TRENT,99812,71090,28722,40.4,125215,172945.47917,71291084337,16484.50759,2982
COCHINSHIP,25985,21700,4285,19.75,21551,28401.1652,9979615508,2486.47508,1441
KALYANKJIL,53669,47186,6483,13.74,39676,39312.08464,16061045917,4285.11667,354
TITAN,93664,83767,9897,11.81,120428,72416.10932,91044204328,14401.88078,4644
BSE,100259,90918,9341,10.27,61226,60479.0747,40996244320,9551.3432,3668
MCX,114994,104300,10694,10.25,57132,46164.89612,31473494766,7762.61016,2632
JUBLFOOD,29074,27421,1653,6.03,32165,24501.9355,16069889887,4071.02387,452
ABB,34943,33078,1865,5.64,9893,8563.62373,8015455547,1644.30547,6877
VBL,64286,61033,3253,5.33,13141,19005.17996,6593384103,1268.13603,485
SIEMENS,32106,30584,1522,4.98,8742,5593.92072,4997865983,1067.47233,3457
CAMS,15798,15100,698,4.62,7342,4783.78254,4330286820,966.1782,776
SOLARINDS,23350,22444,906,4.04,7030,11033.95965,5447846896,954.21896,17920
ADANIENSOL,40898,39598,1300,3.28,10271,21286.21862,9659149391,3231.43391,1627
ALKEM,14043,13631,412,3.02,4673,4678.41746,2952862863,561.56613,5705
BANKNIFTY,964949,937989,26960,2.87,309132,71596.31858,538917132903,46763.55903,58425
CUMMINSIND,31226,30410,816,2.68,5249,11427.0404,4741778580,833.4858,5437
FORCEMOT,18211,17752,459,2.59,2305,1585.7041,958603484,235.90984,18639
LT,156737,152906,3831,2.51,25170,26370.98527,15471327138,2218.09638,3990
BHEL,56953,55570,1383,2.49,8173,11136.54071,7512757586,1570.48211,379
POLICYBZR,41736,40737,999,2.45,6672,10342.68095,2734143212,588.20212,1563
MAZDOCK,33274,32497,777,2.39,5916,5863.5927,2857727139,597.48639,2519
PGEL,23288,22746,542,2.38,7133,5719.44982,3447629762,965.04762,578
POLYCAB,30460,29758,702,2.36,5272,10485.8215,5345047042,969.97042,9481
TORNTPHARM,29666,28996,670,2.31,4976,4950.52382,2593138501,625.44751,4855
DIVISLAB,54644,53425,1219,2.28,14996,7110.44827,9859773734,1521.08734,6940
LODHA,28304,27676,628,2.27,5815,6115.0105,3428521550,895.3405,1096
WAAREEENER,64389,62966,1423,2.26,4243,8106.53317,1372922498,261.13748,2843
PHOENIXLTD,14447,14142,305,2.16,2227,5029.4336,1171943206,289.76206,2111
LTM,42206,41335,871,2.11,11351,5162.42068,6212162787,1753.15287,3809
MANKIND,16732,16400,332,2.02,2358,2803.02492,1269749747,309.84747,2543
EXIDEIND,28624,28061,563,2.01,11563,12634.26102,7527678012,1737.33012,412
JSWENERGY,35123,34452,671,1.95,3014,3870.6823,1459164967,292.64467,543
FINNIFTY,4970,4878,92,1.89,1117,260.55772,1832827840,160.9684,27057
SHRIRAMFIN,60963,59916,1047,1.75,13752,21228.421,10442856534,2491.40034,1075
ETERNAL,121320,119268,2052,1.72,14997,20356.41709,8589122268,2207.86768,287
KAYNES,43979,43303,676,1.56,4833,5253.76972,2010142758,618.37758,3294
BOSCHLTD,16786,16528,258,1.56,1981,2192.21844,1937531640,294.6914,41940
PAYTM,41840,41208,632,1.53,2716,3301.95145,2075879718,451.90968,1209
SUZLON,57750,56880,870,1.53,5598,5619.70301,3595367587,682.34687,54
BDL,33234,32743,491,1.5,7148,5691.16344,3765986854,863.96354,1379
FORTIS,19563,19276,287,1.49,2564,4482.68439,1558887777,331.14277,983
VMM,11553,11385,168,1.48,841,1711.89916,324834521,53.62596,116
NBCC,24773,24415,358,1.47,1728,2988.8274,857458615,172.88115,98
INDIANB,27963,27561,402,1.46,1732,3485.2461,1063122830,215.4358,781
COALINDIA,88507,87242,1265,1.45,11505,5837.04819,6299571717,722.17467,428
TVSMOTOR,95943,94584,1359,1.44,7059,5372.70429,4137227855,823.71105,3725
KOTAKBANK,148261,146171,2090,1.43,12046,12903.0702,8190795520,1304.1052,379
INDUSTOWER,85189,83994,1195,1.42,6044,9966.88665,3086013808,543.44308,379
PNB,61390,60550,840,1.39,4150,6017.5232,2986232880,519.5288,103
DELHIVERY,26929,26563,366,1.38,5545,8154.60993,5313250166,1202.72166,520
MPHASIS,25267,24924,343,1.38,2285,3476.89353,1155209511,350.87761,2327
CGPOWER,43909,43313,596,1.38,10897,10788.92581,7727430741,1815.38741,900
MOTHERSON,35028,34564,464,1.34,3150,6635.75529,2244723124,401.91049,142
GLENMARK,40283,39752,531,1.34,4106,4583.74222,3146120478,723.35478,2286
CHOLAFIN,32311,31894,417,1.31,4122,7351.022,4145382837,824.95337,1867
LUPIN,21159,20888,271,1.3,3862,3856.20269,3782951180,588.9718,2503
VEDL,107125,105755,1370,1.3,9621,3451.9343,2921857164,657.34414,279
HDFCLIFE,58826,58085,741,1.28,4793,5478.47894,2516016305,474.62305,565
AMBER,31314,30926,388,1.25,2539,3304.33111,1657986831,373.06831,7549
JINDALSTEL,33318,32906,412,1.25,3038,3157.50943,1736725400,322.0665,1042
SBILIFE,32750,32351,399,1.23,10903,9859.83528,6644546775,1246.31775,1835
ITC,163114,161149,1965,1.22,15063,7791.73443,6892689294,726.41319,286
CROMPTON,30806,30438,368,1.21,1645,1607.48426,829784738,153.21738,268
ADANIPOWER,64741,63982,759,1.19,4802,10055.14105,2950767597,798.55972,219
PFC,59762,59065,697,1.18,4274,2884.61251,2115063912,293.37412,416
VOLTAS,37927,37485,442,1.18,3240,2550.28301,1346275721,268.08221,1271
HAL,66768,65991,777,1.18,6598,4727.21335,4055630701,672.35701,4382
PREMIERENE,18266,18054,212,1.17,4727,5493.65895,2746073895,549.37395,1034
COFORGE,62092,61372,720,1.17,10919,10471.21264,6982911302,2233.95302,1502
