date,symbol,subject,details,category,news_sentiment,catalyst_strength,major_catalyst,risk_event,news_score,classify_source
11-Aug-2026 19:19:54,POLYPLEX,Outcome of Board Meeting,"Polyplex Corporation Limited has submitted to the Exchange the financial results for the quarter ended Jun 30, 2026.",Outcome of Board Meeting,0.2,2,True,True,10,keyword
11-Aug-2026 19:20:41,NECCLTD,Outcome of Board Meeting,"North Eastern Carrying Corporation Limited has informed the Exchange regarding Outcome of Board Meeting held on August 11, 2026.",Outcome of Board Meeting,0.0,1,False,True,3,keyword
11-Aug-2026 19:21:09,LAXMIDENTL,Outcome of Board Meeting,"Laxmi Dental Limited has submitted to the Exchange, the unaudited financial results (Consolidated and Standalone) for the period ended Jun 30, 2026.",Outcome of Board Meeting,0.2,2,True,True,10,keyword
11-Aug-2026 19:21:18,OMAXE,Product launch,Omaxe Limited has informed the Exchange about Project Launch.,Product launch,0.0,0,False,False,0,none
11-Aug-2026 19:21:22,MUFTI,Investor Presentation,Credo Brands Marketing Limited has informed the Exchange about Investor Presentation,Investor Presentation,0.0,0,False,False,0,none
11-Aug-2026 19:22:15,IRIS,Credit Rating- New,IRIS RegTech Solutions Limited has informed the Exchange about Credit Rating- New,Credit Rating- New,0.0,0,False,False,0,none
11-Aug-2026 19:22:54,ATLANTAA,General Updates,Announcement under Reg 30- Reply to the clarification sought from Atlantaa Ltd on significant price movement,General Updates,0.0,0,False,False,0,none
11-Aug-2026 19:23:05,ATL,Statement of deviation(s) or variation(s) under Reg. 32,Allcargo Terminals Limited has informed the Exchange about statement of deviation(s) or variation(s) under Reg. 32,Statement of deviation(s) or variation(s) under Reg. 32,0.0,0,False,False,0,none
11-Aug-2026 19:23:56,MUFTI,Press Release,"Credo Brands Marketing Limited has informed the Exchange regarding a press release dated August 11, 2026, titled ""Q1 FY27 Financial & Business Performance"".",Press Release,0.0,0,False,False,0,none
11-Aug-2026 19:24:25,CHOICEIN,Analysts/Institutional Investor Meet/Con. Call Updates,Earnings Conference call - Audio Recording for Q1 FY27,Analysts/Institutional Investor Meet/Con. Call Updates,0.2,2,True,True,10,keyword
11-Aug-2026 19:24:26,SYNCOMF,Resignation of Director/KMP/SMP,Syncom Formulations (India) Limited has informed the Exchange about Resignation of Director/KMP/SMP,Resignation of Director/KMP/SMP,0.0,0,False,False,0,none
11-Aug-2026 19:26:26,MANAKALUCO,Outcome of Board Meeting,"Manaksia Aluminium Company Limited has submitted to the Exchange, the financial results for the period ended Jun 30, 2026.",Outcome of Board Meeting,0.2,2,True,True,10,keyword
11-Aug-2026 19:26:36,KRISHIVAL,Press Release,"Krishival Foods Limited has informed the Exchange regarding a press release dated August 11, 2026, titled ""Investor Presentation"".",Press Release,0.0,0,False,False,0,none
11-Aug-2026 19:26:44,LAXMIDENTL,Investor Presentation,Laxmi Dental Limited has informed the Exchange about Investor Presentation,Investor Presentation,0.0,0,False,False,0,none
11-Aug-2026 19:26:48,DAMCAPITAL,Appointment,"Dam Capital Advisors Limited has informed the Exchange regarding Appointment of  Mr. Dhvanil Sanjiv Dharia as Whole Time Director of the company w.e.f. August 11, 2026.",Appointment,0.0,0,False,False,0,none
11-Aug-2026 19:27:57,NIMBSPROJ,Cessation,"Nimbus Projects Limited has informed the Exchange regarding Cessation of Mr Debashis Nanda as Non- Executive Independent Director of the company w.e.f. August 11, 2026.",Cessation,0.0,0,False,False,0,none
11-Aug-2026 19:28:03,FAZE3Q,Change in Management,Faze Three Limited has informed the Exchange about (1). Appointment of Mr. Mohit Solanki as Additional Director (Independent) and (2). Cessation of office of Mr. Vinit Rathod upon completion of 2nd tenure as Independent Director of the Company,Change in Management,0.0,0,False,False,0,none
11-Aug-2026 19:28:48,WALCHANNAG,Shareholders meeting,"Walchandnagar Industries Limited has informed the Exchange regarding Proceedings of Annual General Meeting held on August 11, 2026",Shareholders meeting,0.0,0,False,False,0,none
11-Aug-2026 19:29:20,MANINDS,Outcome of Board Meeting,"Man Industries (India) Limited has submitted to the Exchange, the financial results for the period ended Jun 30, 2026.",Outcome of Board Meeting,0.2,2,True,True,10,keyword
11-Aug-2026 19:29:43,MANAKALUCO,Updates,"Manaksia Aluminium Company Limited has informed the Exchange regarding ''.Outcome of the Board Meeting under Regulation 30 of Securities and Exchange of India (ListingObligations & Disclosures Requirements) Regulations, 2015",Updates,0.0,1,False,True,3,keyword
