date,symbol,subject,details,category,news_sentiment,catalyst_strength,major_catalyst,risk_event,news_score,classify_source
18-Aug-2026 18:44:58,REFEX,Disclosure under SEBI Takeover Regulations,"Refex Holding Private  Limited has submitted to  the Exchange a copy of Disclosure Pursuant to Regulation 31(1) of the SEBI (SAST) Regulations, 2011.",Disclosure under SEBI Takeover Regulations,0.6,3,True,False,15,keyword
18-Aug-2026 18:45:02,LUMAXTECH,Analysts/Institutional Investor Meet/Con. Call Updates,"Transcript of Earnings Conference Call held on Tuesday, August 11, 2026.",Analysts/Institutional Investor Meet/Con. Call Updates,0.2,2,True,True,10,keyword
18-Aug-2026 18:45:16,DHRUV,Analysts/Institutional Investor Meet/Con. Call Updates,Dhruv Consultancy Services Limited has informed the Exchange about Link of Recording,Analysts/Institutional Investor Meet/Con. Call Updates,0.0,0,False,False,0,none
18-Aug-2026 18:45:25,JWL,Analysts/Institutional Investor Meet/Con. Call Updates,Jupiter Wagons Limited has informed the Exchange about Link of Recording,Analysts/Institutional Investor Meet/Con. Call Updates,0.0,0,False,False,0,none
18-Aug-2026 18:45:37,RADIANTCMS,Agreements,Radiant Cash Management Services Limited has informed the Exchange about Agreements,Agreements,0.0,0,False,False,0,none
18-Aug-2026 18:45:38,KTKBANK,Trading Plan under PIT,"The Karnataka Bank Limited has informed the Exchange regarding Trading Plan pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",Trading Plan under PIT,-0.7,2,True,True,12,keyword
18-Aug-2026 18:46:21,SIGMA,Dividend,"Sigma Solve Limited has informed the Exchange that Board of Directors at its meeting held on August 18, 2026, recommended Final Dividend of Rs. 0.50 per equity share.",Dividend,0.5,2,True,False,12,keyword
18-Aug-2026 18:47:35,HOMEFIRST,General Updates,"Home First Finance Company India Limited has informed the Exchange about Prior Intimation under Regulation 29 and 50 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015 to consider the issuance of Non Convertible Debentures",General Updates,-0.7,2,True,True,12,keyword
18-Aug-2026 18:47:52,BLS,Amalgamation/Merger,BLS International Services Limited has informed the Exchange about Merger of Step down Subsidiary of the Company,Amalgamation/Merger,0.6,3,True,False,15,keyword
18-Aug-2026 18:49:25,LGHL,Copy of Newspaper Publication,Laxmi Goldorna House Limited has informed the Exchange about Copy of Newspaper Publication,Copy of Newspaper Publication,0.0,0,False,False,0,none
18-Aug-2026 18:50:01,RADIANTCMS,Analysts/Institutional Investor Meet/Con. Call Updates,Radiant Cash Management Services Limited has informed the Exchange about Link of Recording,Analysts/Institutional Investor Meet/Con. Call Updates,0.0,0,False,False,0,none
18-Aug-2026 18:50:37,SHAILY,Copy of Newspaper Publication,Shaily Engineering Plastics Limited has informed the Exchange about Copy of Newspaper Publication,Copy of Newspaper Publication,0.0,0,False,False,0,none
18-Aug-2026 18:50:38,CHEMFAB,Corrigendum,"Chemfab Alkalis Limited has informed the Exchange regarding Corrigendum to Notice of Annual General Meeting to be held on September 09, 2026 due to minor typo errors in the serial number set out in the previously submitted notice of AGM",Corrigendum,0.0,1,False,True,3,keyword
18-Aug-2026 18:50:55,ASTRAL,Analysts/Institutional Investor Meet/Con. Call Updates,"Astral Limited has informed the Exchange about Transcript of Earning Call  held on 12th August, 2026",Analysts/Institutional Investor Meet/Con. Call Updates,0.0,0,False,False,0,none
18-Aug-2026 18:51:44,BSE,Analysts/Institutional Investor Meet/Con. Call Updates,BSE Limited has informed the Exchange about Schedule of meet,Analysts/Institutional Investor Meet/Con. Call Updates,0.0,0,False,False,0,none
18-Aug-2026 18:52:58,APEX,Analysts/Institutional Investor Meet/Con. Call Updates,Apex Frozen Foods Limited has informed the Exchange about Link of Recording,Analysts/Institutional Investor Meet/Con. Call Updates,0.0,0,False,False,0,none
18-Aug-2026 18:53:58,COMPUSOFT,Bagging/Receiving of orders/contracts,Compucom Software Limited has informed the Exchange about Bagging/Receiving of orders/contracts,Bagging/Receiving of orders/contracts,0.0,0,False,False,0,none
18-Aug-2026 18:57:35,TTL,Updates,"T T Limited has informed the Exchange regarding 'Disclosure Under Regulation 7(2) Of SEBI (PIT) Regulation, 2015'.",Updates,-0.7,2,True,True,12,keyword
18-Aug-2026 18:57:53,PRSMJOHNSN,Analysts/Institutional Investor Meet/Con. Call Updates,Prism Johnson Limited has informed the Exchange about Schedule of meet,Analysts/Institutional Investor Meet/Con. Call Updates,0.0,0,False,False,0,none
18-Aug-2026 18:58:39,SCILAL,Shareholders meeting,"Shipping Corporation Of India Land And Assets Limited has informed the Exchange regarding Notice of Annual General Meeting to be held on September 21, 2026.",Shareholders meeting,0.0,0,False,False,0,none
