date,symbol,subject,details,category,news_sentiment,catalyst_strength,major_catalyst,risk_event,news_score,classify_source
25-Sep-2026 22:09:01,HTEL,Analysts/Institutional Investor Meet/Con. Call Updates,Hy-Tech Engineers Limited has informed the Exchange about Transcript,Analysts/Institutional Investor Meet/Con. Call Updates,0.0,0,False,False,0,none
25-Sep-2026 22:09:03,RELIANCE,Credit Rating,Reliance Industries Limited has informed the Exchange about Credit Rating,Credit Rating,0.0,0,False,False,0,none
25-Sep-2026 22:11:17,PIGL,Trading Window,"Power & Instrumentation (Gujarat) Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",Trading Window,-0.7,2,True,True,12,keyword
25-Sep-2026 22:14:32,CGPOWER,Shareholders meeting,"CG Power and Industrial Solutions Limited has submitted the Exchange a copy Srutinizers report of  Postal Ballot. Further, the company has informed the Exchange regarding voting results.",Shareholders meeting,0.0,0,False,False,0,none
25-Sep-2026 22:18:13,RVTH,Shareholders meeting,"Revathi Equipment India Limited has informed the Exchange regarding Proceedings of Annual General Meeting held on September 25, 2026",Shareholders meeting,0.0,0,False,False,0,none
25-Sep-2026 22:22:50,RRKABEL,Trading Window,"R R Kabel Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",Trading Window,-0.7,2,True,True,12,keyword
25-Sep-2026 22:23:31,PICCADIL,Shareholders meeting,"Piccadily Agro Industries Limited has submitted the Exchange a copy Srutinizers report of  Annual General Meeting held on September 25, 2026",Shareholders meeting,0.0,0,False,False,0,none
25-Sep-2026 22:27:39,NATIONALUM,Change in Management,National Aluminium Company Limited has informed the Exchange about change in Management,Change in Management,0.0,0,False,False,0,none
25-Sep-2026 22:27:48,RELINFRA,Trading Window,"Reliance Infrastructure Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",Trading Window,-0.7,2,True,True,12,keyword
25-Sep-2026 22:29:20,JTEKTINDIA,General Updates,Jtekt India Limited has informed the Exchange about General Updates,General Updates,0.0,0,False,False,0,none
25-Sep-2026 22:32:20,SHIVAMAUTO,Shareholders meeting,"Shivam Autotech Limited has informed the Exchange regarding Proceedings of Annual General Meeting held on September 25, 2026",Shareholders meeting,0.0,0,False,False,0,none
25-Sep-2026 22:34:07,LICI,General Updates,Life Insurance Corporation Of India has informed the Exchange about the notification of Govt of India for the approval of voluntary retirement of Shri Dinesh Pant.,General Updates,0.0,0,False,False,0,none
25-Sep-2026 22:36:35,TNTELE,Shareholders meeting,"Tamilnadu Telecommunication Limited has informed the Exchange regarding Proceedings of Annual General Meeting held on September 25, 2026. Further, the company has informed the Exchange regarding voting results along with copy of scrutinizers report together with copy of minutes.",Shareholders meeting,0.0,0,False,False,0,none
25-Sep-2026 22:38:22,SANOFI,Action(s) taken or orders passed,"Disclosure under Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015   Receipt of Show Cause Notice from GST Authorities",Action(s) taken or orders passed,-0.7,2,True,True,12,keyword
25-Sep-2026 22:40:53,TNTELE,Updates,Tamilnadu Telecommunication Limited has informed the Exchange regarding 'AGM procedding'.,Updates,0.0,1,False,True,3,keyword
25-Sep-2026 22:47:18,ENIL,General Updates,Entertainment Network (India) Limited has informed the Exchange about General Updates,General Updates,0.0,0,False,False,0,none
25-Sep-2026 22:49:03,RELIANCE,Credit Rating,Reliance Industries Limited has informed the Exchange about Credit Rating,Credit Rating,0.0,0,False,False,0,none
25-Sep-2026 22:55:06,PFOCUS,Analysts/Institutional Investor Meet/Con. Call Updates,Prime Focus Limited has informed the Exchange about Schedule of Institutional Investor(s) Meeting.,Analysts/Institutional Investor Meet/Con. Call Updates,0.0,0,False,False,0,none
25-Sep-2026 23:01:21,DPSCLTD,Corporate Insolvency Resolution Process,DPSC Limited has informed the Exchange about Corporate Insolvency Resolution Process regarding Post facto intimation of the 8th (Eighth) Meeting of the Committee of Creditors (CoC) of India Power Corporation Limited (IPCL),Corporate Insolvency Resolution Process,-0.7,2,True,True,12,keyword
25-Sep-2026 23:04:02,AEGISLOG,General Updates,Aegis Logistics Limited has informed the Exchange about Incorporation of a step-down subsidiary in Singapore.,General Updates,0.0,0,False,False,0,none
