symbol,fut_volume,opt_volume,tot_volume,fut_turnover,opt_turnover,tot_turnover,latest_oi,underlying_value
NIFTY,6364,5223840,5230204,98366.473452,8135611351847.85,329816.0144305,8595037,23753.65
INFY,54099,133656,187755,222814.73192,56696920176.0,228972.97368,628225,1040.5
BANKNIFTY,2582,541914,544496,43735.36173,928446419112.3,76424.462853,1654153,56320.45
INDIGO,5747,26599,32346,42890.023335,20205230245.5,45606.27579,107675,4944.0
TCS,4528,25890,30418,22885.687215,13209914405.25,24108.1362675,395482,2262.0
HDFCBANK,4219,22807,27026,20438.125955,11413480104.0,21189.494495,924508,743.9
IDEA,2010,943,2953,18865.45458,985828944.0,18973.12452,125044,13.01
HCLTECH,3532,10522,14054,17756.04152,5343274424.0,18401.14576,168408,1273.8
SWIGGY,3591,5272,8863,16432.88911,2509691783.5,16811.094445,47811,249.62
ETERNAL,2239,9148,11387,15365.1479875,6501471560.0,16064.2560875,138722,281.15
WIPRO,3075,2416,5491,15838.8414,1286831040.0,16016.8518,175696,175.37
ULTRACEMCO,2203,3345,5548,12959.35553,2001340403.0,13073.35956,79468,11773.0
BAJFINANCE,1577,4870,6447,12167.79225,3839118502.5,12508.327275,153615,1025.8
MPHASIS,1790,9746,11536,11453.790425,6282648765.25,12455.6085775,33840,2324.0
DRREDDY,1607,8730,10337,11517.4935,6367572418.75,12113.4051875,91247,1154.3
SONACOMS,1291,4553,5844,11430.6578925,4084225668.25,11906.775825,28579,729.15
RELIANCE,1711,12729,14440,10870.90075,8308596650.0,11395.91725,515457,1269.6
CIPLA,1662,16466,18128,10138.10283,10136887406.5,11283.816895,67312,1443.0
BIOCON,963,1750,2713,10351.617,1921949675.0,10528.98875,43391,430.2
SHRIRAMFIN,1184,3484,4668,9858.4519275,2996804522.25,10326.47715,63511,1004.7
TECHM,1058,2394,3452,9921.7344,2271743946.0,10146.22986,70589,1576.5
ICICIBANK,976,4026,5002,9749.58152,4097664242.0,9997.00394,260851,1429.8
SRF,1717,11464,13181,9094.42376,6260884046.0,9639.70422,70707,2658.7
DIXON,1347,4362,5709,9185.47435,3087560515.5,9429.954505,133823,13740.0
CGPOWER,1174,3976,5150,8748.717225,3050714379.0,9270.241015,49680,888.9
TVSMOTOR,1266,4021,5287,8603.9225125,2774090200.0,8824.0445125,113847,3892.3
OFSS,673,8484,9157,7271.12523,9286098588.0,8272.51111,58348,10885.0
BHARTIARTL,874,4828,5702,7916.628635,4423509111.0,8115.799745,184216,1900.0
ADANIENT,727,3437,4164,6793.0626126,3284695745.88,7159.0524714,97134,3028.0
AXISBANK,883,4220,5103,6747.645625,3288593300.0,6975.703625,240404,1219.9
SBIN,865,6752,7617,6561.926175,5215058437.5,6876.86055,234479,1008.8
OBEROIRLTY,1092,827,1919,6819.51921,538888962.5,6850.468835,39559,1803.9
HEROMOTOCO,809,7359,8168,6152.710755,5725123990.5,6607.65066,73794,5065.7
POLYCAB,575,1844,2419,6440.480125,2104902053.75,6555.2506625,66798,8956.0
JIOFIN,1108,3752,4860,6041.15816,2123345954.5,6253.103955,150299,233.1
MOTILALOFS,803,3148,3951,5811.50056,2375516685.5,6071.224915,14670,927.0
BAJAJ-AUTO,654,11182,11836,5510.97549,9447283368.0,6056.58417,116511,11244.0
MIDCPNIFTY,204,40977,41181,3517.787808,71639321696.4,5942.624772,183558,14346.2
ABCAPITAL,464,663,1127,5563.03308,818507911.0,5628.43719,21086,387.3
COFORGE,732,2918,3650,5038.634795,2052838398.75,5343.3237825,74291,1465.9
M&M,742,4106,4848,4758.9473,2675501010.0,5008.7574,157534,3201.2
MARUTI,713,7134,7847,4715.33192,4893267605.5,4998.907975,156414,13304.0
ADANIPOWER,637,2428,3065,4820.687355,1937477891.0,4979.760015,84144,213.56
MANAPPURAM,452,607,1059,4717.8876,644215680.0,4794.1944,28603,348.35
LAURUSLABS,349,673,1022,4667.71346,912571517.5,4786.233635,38193,1572.0
TORNTPHARM,764,464,1228,4756.357875,292695203.75,4774.4349125,58238,5024.7
ADANIENSOL,395,1803,2198,4505.90688,2114131968.0,4642.03656,48508,1699.3
KAYNES,963,1787,2750,4559.84037,935771448.0,4623.92985,40098,3182.9
ADANIPORTS,516,1500,2016,4351.252795,1282666041.0,4434.043205,70147,1772.4
DALBHARAT,720,827,1547,4286.5345575,502719038.25,4332.05994,22537,1833.8
INDUSINDBK,587,3496,4083,4098.92637,2513985376.0,4325.99013,100957,995.0
LT,616,2749,3365,4071.85618,1867633547.5,4178.836655,192844,3769.1
HINDALCO,609,1835,2444,4048.93818,1251485137.0,4162.02955,124832,945.25
EICHERMOT,513,2314,2827,3905.69837,1799745697.0,4024.00534,88993,7649.5
KOTAKBANK,509,1268,1777,3902.1692,984544680.0,3971.716,161343,381.95
BEL,656,2347,3003,3786.0321975,1403735651.25,3897.43371,144533,404.4
PAYTM,405,2071,2476,3683.2716575,1984051058.75,3812.772245,85677,1254.1
TRENT,576,2055,2631,3695.9376375,1366576949.25,3803.3487675,121716,2858.0
UNITDSPR,646,1769,2415,3690.2804,1018500560.0,3798.886,37139,1433.5
ADANIGREEN,420,3276,3696,3481.64196,2828864352.0,3786.16548,82374,1382.2
AMBUJACEM,744,675,1419,3751.98,356564880.0,3777.9888,91142,419.25
ICICIGI,701,1004,1705,3714.4026725,541174816.0,3770.6058325,39400,1641.6
PERSISTENT,559,3371,3930,3513.2894375,2147912016.25,3741.9721,78920,5100.0
IOC,521,1340,1861,3506.280375,917097285.0,3571.50885,56631,138.3
CANBK,419,466,885,3510.8856,410598787.5,3564.814725,91105,124.29
ASHOKLEY,461,1316,1777,3454.824,1034925850.0,3546.8325,64658,148.85
YESBANK,486,1292,1778,3452.05646,968195248.0,3499.22894,75773,22.73
CHOLAFIN,327,318,645,3466.9944375,347475268.75,3495.747125,35641,1697.0
BANDHANBNK,544,3024,3568,3226.03776,1899214560.0,3469.92336,90898,164.06
PNB,376,1059,1435,3291.8544,945881760.0,3380.352,68988,109.52
IDFCFIRSTB,450,587,1037,3320.952705,448952943.25,3368.1281375,66656,79.55
BHEL,300,1359,1659,3209.2759125,1508903707.5,3312.1879875,72263,407.85
LUPIN,313,833,1146,3164.989875,855960820.5,3231.82308,24885,2377.9
TATAELXSI,721,2412,3133,3057.2649125,1065073091.25,3155.183325,85365,3432.0
ABB,324,1493,1817,3025.347,1442082348.75,3116.6079875,50538,7491.5
BSE,402,3610,4012,2867.5192,2694074916.0,3063.26836,109352,3565.2
TMPV,568,2389,2957,2924.97728,1301332208.0,3023.49936,133998,321.0
TITAN,349,2463,2812,2861.5741,2011440564.0,2957.11724,79462,4669.0
HINDPETRO,365,1471,1836,2822.0705775,1148247393.75,2936.194515,42898,380.1
SBICARD,578,812,1390,2830.3064,413753856.0,2885.04496,59914,617.6
KALYANKJIL,319,2752,3071,2526.076665,2199896226.0,2864.086425,96592,584.45
CDSL,439,1648,2087,2739.5464925,1070363047.75,2802.89197,57323,1318.0
MUTHOOTFIN,331,1337,1668,2703.17465,1125460701.75,2790.5816675,43900,2954.3
ASIANPAINT,401,3023,3424,2663.2671,2014842300.0,2788.2401,66643,2651.0
FEDERALBNK,310,917,1227,2739.41025,814772325.0,2787.821,69816,352.6
MOTHERSON,310,271,581,2753.116995,250149405.0,2785.662795,39471,144.39
WAAREEENER,586,687,1273,2762.383295,338325142.75,2782.4847225,81025,2703.9
CROMPTON,518,425,943,2746.608015,237463974.0,2769.147755,38049,246.05
BANKBARODA,366,1269,1635,2590.5786075,928659595.5,2690.1736875,92692,241.8
RBLBANK,238,370,608,2651.6263325,420686960.25,2688.768435,27856,350.35
UNIONBANK,356,550,906,2646.8757,414829855.5,2671.959255,55461,167.81
SUZLON,385,482,867,2565.146,347991303.0,2593.70703,67797,52.28
AMBER,330,2544,2874,2434.01496,1905007793.0,2494.89289,41623,7327.5
SIEMENS,389,506,895,2463.762315,333581094.0,2491.110755,37368,3646.6
ITC,500,1322,1822,2429.139135,652342905.0,2482.22256,193799,281.15
AUBANK,245,672,917,2396.503,671353400.0,2482.137,43428,974.2
RECLTD,433,661,1094,2435.8957875,379627857.0,2478.7918575,52349,359.85
MCX,381,2993,3374,2351.640195,1906066426.5,2476.97946,90679,2742.9
HINDUNILVR,371,1471,1842,2398.32279,965944110.0,2470.96389,119545,2154.0
HINDZINC,375,940,1315,2424.178715,644976011.75,2470.8638325,52607,526.8
VBL,414,470,884,2404.51434,284844537.0,2429.28096,70088,455.4
DIVISLAB,321,1827,2148,2327.79537,1354379158.0,2386.08695,77134,7271.5
HAL,332,1617,1949,2276.8515,1127999941.5,2367.900915,73993,4566.2
LTM,390,675,1065,2323.27938,408758175.0,2357.78613,44164,3997.9
OIL,343,2116,2459,2211.88464,1392145734.0,2356.29198,25846,459.85
NUVAMA,223,1203,1426,2188.46625,1175257865.0,2333.1449,6871,1974.8
NESTLEIND,302,2393,2695,2169.8985,1764078565.0,2277.23415,56436,1435.9
HDFCLIFE,368,446,814,2235.18416,277293093.0,2258.44509,77940,553.25
VMM,405,865,1270,2137.507035,469882404.5,2191.38908,16517,107.9
BDL,411,561,972,2139.4009125,312346219.0,2181.0181025,51039,1240.1
DMART,346,1773,2119,2087.45652,1098274030.5,2159.121825,72487,4046.0
360ONE,383,1564,1947,2045.9567,851932295.0,2154.97965,19038,1078.4
LODHA,286,863,1149,1993.0524375,635155518.75,2095.857625,45506,1143.25
GLENMARK,246,203,449,2031.1111125,172188768.75,2039.0988,41748,2200.8
PFC,373,1137,1510,1978.82854,616430074.0,2029.68428,69318,411.3
TATACONSUM,321,884,1205,1955.884095,553619385.0,2015.452945,49796,1106.6
POWERINDIA,240,1367,1607,1939.2197575,1121317719.5,2010.0219525,53955,32305.0
CUMMINSIND,178,254,432,1987.00792,288793364.0,1999.14156,33439,5580.0
NAUKRI,302,1287,1589,1929.98773,835797957.5,1985.332305,47851,1164.95
SHREECEM,290,142,432,1926.790845,97671370.25,1930.2545475,18860,26770.0
GMRAIRPORT,256,310,566,1901.274795,243875434.5,1925.35389,31254,106.25
ANGELONE,244,830,1074,1854.4985,663931450.0,1921.313,32283,303.0
BRITANNIA,285,303,588,1892.8250625,208469076.25,1912.390825,28494,5355.5
IEX,301,6366,6667,1607.549025,3332321806.5,1909.65609,35110,123.11
DLF,303,1212,1515,1814.371655,760944965.0,1902.148805,82545,639.6
GRASIM,241,283,524,1867.16505,225135817.5,1879.673225,64958,3094.1
HAVELLS,307,347,654,1854.38945,212652905.0,1874.6185,39774,1206.8
HDFCAMC,244,540,784,1826.35119,428774454.0,1873.36773,45549,2493.0
INDHOTEL,254,427,681,1835.4532,315404460.0,1855.3978,41617,720.1
SAIL,236,77,313,1786.99217,62397294.0,1792.56261,53591,160.49
BPCL,268,2202,2470,1630.450585,1347617609.25,1774.8829275,44824,306.8
ONGC,295,2164,2459,1678.606425,1244451397.5,1765.4454,86319,252.0
KEI,202,283,485,1712.7147625,246460672.5,1730.8214875,24262,4895.0
BHARATFORG,151,422,573,1642.13285,467812270.0,1683.45555,25708,2161.2
LTF,246,318,564,1660.2363,228798585.0,1679.77215,48374,302.0
VEDL,542,1546,2088,1635.613835,495400473.0,1677.566065,122971,261.5
POWERGRID,296,612,908,1625.2087,345794737.0,1645.34357,54452,288.2
SUNPHARMA,232,1926,2158,1585.71217,1318225569.5,1638.557865,98489,1951.4
TATASTEEL,316,1561,1877,1590.1655,818150712.5,1637.447625,136532,182.97
JSWSTEEL,182,549,731,1520.7033825,466482462.75,1542.13551,79454,1234.4
GAIL,244,122,366,1480.92652,77003937.5,1489.668395,37175,170.97
PIIND,309,435,744,1465.88981,210432328.75,1485.4730975,31499,2755.6
BOSCHLTD,140,423,563,1464.728455,464557564.5,1484.6791,19543,41905.0
JUBLFOOD,274,297,571,1411.479625,158094700.0,1438.614125,33544,412.3
COLPAL,247,439,686,1419.27588,259289907.25,1433.9399525,31384,2083.5
INDUSTOWER,215,182,397,1422.06581,125881396.0,1429.25477,87771,387.4
POLICYBZR,252,1652,1904,1337.32956,861882570.5,1383.255265,50101,1513.0
DABUR,260,212,472,1369.330125,115192450.0,1379.817125,44946,421.0
JSWENERGY,224,472,696,1335.78382,287931020.75,1348.1227775,39822,552.0
NTPC,250,1216,1466,1308.3828,652530810.0,1339.5534,138793,348.0
PATANJALI,361,465,826,1308.3608925,177315692.25,1332.922815,61855,336.65
SOLARINDS,141,523,664,1309.45986,500172815.5,1332.813015,31765,18516.0
UPL,157,315,472,1280.208878,264502341.4,1302.968542,38530,601.7
ASTRAL,215,200,415,1274.69825,123204814.0,1291.84139,33377,1419.0
RVNL,295,459,754,1266.97263,207528494.25,1286.2613225,44662,224.78
NYKAA,126,124,250,1274.900625,127317812.5,1282.219375,23363,322.05
CAMS,203,135,338,1263.74061,86402274.75,1270.8358575,18597,754.7
COALINDIA,210,969,1179,1211.678865,566855037.0,1267.064235,106280,427.5
PHOENIXLTD,177,86,263,1251.243245,64430877.0,1254.282015,14630,2006.6
BAJAJFINSV,210,1512,1722,1181.34312,864446586.0,1253.66898,71116,1875.4
PRESTIGE,162,211,373,1173.52053,157624888.5,1203.029415,18353,1611.7
FORCEMOT,268,301,569,1159.9521325,138391558.25,1174.242715,25068,17338.0
MAZDOCK,227,210,437,1164.0582,111474076.5,1172.338965,51779,2293.7
INDIANB,141,157,298,1156.521,131285710.0,1168.0906,36822,822.1
PGEL,209,654,863,1133.53278,366006956.0,1159.28234,29498,569.9
MARICO,112,188,300,1140.45048,194629776.0,1151.74824,20962,847.7
NBCC,187,174,361,1125.49125,112071895.0,1149.1402,28310,92.55
MAXHEALTH,201,276,477,1136.67918,160181043.75,1148.4746175,35716,1080.8
DELHIVERY,116,137,253,1117.06878,136412450.5,1130.057035,30970,464.05
