symbol,latest_oi,prev_oi,change_in_oi,pct_change_oi,volume,fut_value,opt_value,prem_value,underlying_value
NIFTY,10539319,9420210,1119109,11.88,12468992,137641.19803,19412534575481,211234.22731,24034
BANKNIFTY,1963766,1775228,188538,10.62,1609659,33867.0291,2761045919443,35027.00443,57037
MIDCPNIFTY,192921,180732,12189,6.74,106275,3824.14087,185826005263,2803.73263,14582
COFORGE,78005,74077,3928,5.3,51205,69576.78656,32290350940,7017.8694,1623
FINNIFTY,46389,44526,1863,4.18,54673,972.78726,85699536402,961.71402,26130
INFY,552455,533444,19011,3.56,122612,153350.06416,39047673292,3817.51292,1104
NIFTYNXT50,2358,2281,77,3.38,242,54.443,435351865,5.31865,72509
BEL,152604,148844,3760,2.53,32130,29163.77967,15938663289,1856.23164,396
TATAPOWER,87103,85733,1370,1.6,11744,15594.21161,5014870849,647.73849,376
COALINDIA,102938,101489,1449,1.43,16266,12637.07068,8185247680,831.0118,418
PNBHOUSING,17914,17681,233,1.32,638,2332.16529,231610080,22.7058,1085
ABCAPITAL,19519,19266,253,1.31,964,4101.04673,798988048,70.62048,394
GODFRYPHLP,14492,14309,183,1.28,10213,9211.63342,5128577690,757.9919,2093
HINDUNILVR,124611,123348,1263,1.02,8107,11094.37941,4281965676,483.29676,2190
AUROPHARMA,34036,33737,299,0.89,1146,3702.1479,624961139,52.65139,1554
VBL,71278,70794,484,0.68,1923,3371.21245,824513659,138.11284,465
ADANIENSOL,47269,46987,282,0.6,2521,11189.19386,1783972991,157.15991,1688
CHOLAFIN,35774,35579,195,0.55,844,3998.747,561333975,94.71475,1788
TCS,370321,368846,1475,0.4,46021,33801.02068,21168196699,2715.33199,2368
CANBK,95831,95467,364,0.38,3948,8467.51117,2618591625,380.66625,126
GVT&D,35367,35235,132,0.37,1626,2999.22745,553403900,57.039,4116
PFC,64323,64089,234,0.37,946,1543.70983,374234497,61.19997,419
RELIANCE,513537,511679,1858,0.36,16844,21414.72365,8855922955,767.17955,1276
GAIL,36923,36794,129,0.35,833,1121.63705,414465056,46.88556,173
NTPC,136564,136095,469,0.34,3733,8408.27745,1129854570,75.5457,347
HDFCBANK,948038,944904,3134,0.33,23620,33634.76142,8267389676,893.91926,738
MFSL,28969,28874,95,0.33,274,1508.205,16175112,0.55112,1504
IDFCFIRSTB,74027,73799,228,0.31,2158,2805.54744,1464478072,148.88322,85
BAJFINANCE,156353,155895,458,0.29,2394,5378.57692,1367967030,191.8953,1048
TORNTPHARM,52256,52106,150,0.29,2220,7742.80246,614236805,30.68055,4971
BOSCHLTD,18159,18108,51,0.28,294,585.68625,258481562,14.37812,41010
LT,197338,196818,520,0.26,6318,11151.53929,3193907573,290.58823,3821
RBLBANK,24769,24709,60,0.24,471,3194.66023,230768556,32.32181,363
BANKINDIA,37156,37073,83,0.22,743,1373.89564,410943364,48.31684,137
BANKBARODA,93262,93069,193,0.21,2700,2906.11561,1653791109,259.80347,243
LODHA,43414,43326,88,0.2,9932,8986.44375,6804967756,1086.49006,1248
TATASTEEL,132338,132076,262,0.2,1618,2900.96977,555434330,80.1933,184
BDL,41149,41069,80,0.19,810,1625.17896,275377152,53.32152,1250
DABUR,42816,42737,79,0.18,1428,3758.74837,400655912,38.49662,428
OIL,23099,23057,42,0.18,426,294.00392,232856750,16.0475,437
ADANIGREEN,79198,79055,143,0.18,1615,3865.69014,1012892100,71.421,1389
SOLARINDS,29193,29142,51,0.18,450,1251.19357,294195818,27.58318,18462
VOLTAS,37094,37031,63,0.17,672,1180.28812,219329973,31.34973,1309
FORTIS,20710,20676,34,0.16,115,535.07302,31908524,3.19524,941
MOTHERSON,36809,36749,60,0.16,1042,2661.92971,693298540,79.5484,147
JINDALSTEL,32431,32380,51,0.16,883,1942.59581,401698318,63.10818,1061
TECHM,63300,63205,95,0.15,7002,13108.93572,5457762072,704.62872,1616
TMPV,123411,123231,180,0.15,2547,4965.10784,876490352,116.18352,325
HCLTECH,146251,146042,209,0.14,8306,8487.74164,3562382072,708.46072,1317
NYKAA,22429,22397,32,0.14,145,623.10531,83630718,8.57281,327
RECLTD,48425,48358,67,0.14,1077,1412.10767,489159263,58.39013,368
CUMMINSIND,32236,32194,42,0.13,613,2883.06344,411235108,35.95108,5572
GLENMARK,40788,40735,53,0.13,436,992.33985,267687795,18.65295,2194
TIINDIA,13819,13802,17,0.12,89,288.3838,22304602,3.26602,2808
POWERGRID,55353,55287,66,0.12,760,1117.17986,306918267,26.04767,286
MPHASIS,29440,29406,34,0.12,3302,4871.22636,1720036881,329.47081,2416
CROMPTON,37150,37110,40,0.11,372,1164.40302,86455907,5.25782,249
NBCC,26059,26031,28,0.11,190,732.4382,46290660,0.9841,94
SUZLON,64890,64822,68,0.1,1812,2989.63588,974341333,121.76633,52
HYUNDAI,29897,29867,30,0.1,225,261.75578,98648055,16.22555,1986
PNB,66953,66886,67,0.1,1179,2569.6568,794420720,41.9672,111
KOTAKBANK,160533,160391,142,0.09,1376,3739.6422,714885420,40.8542,385
YESBANK,73869,73804,65,0.09,798,2756.60759,310877466,14.63566,22
LUPIN,24123,24103,20,0.08,321,1151.05776,213755275,17.48275,2406
AMBUJACEM,89724,89654,70,0.08,1482,1729.90716,603022668,47.98668,431
ADANIPORTS,69878,69826,52,0.07,1205,2359.26686,784097752,56.48752,1766
ASIANPAINT,64488,64442,46,0.07,1600,1195.0596,979029112,97.84112,2714
NMDC,78420,78365,55,0.07,329,1157.04787,73435950,10.0845,83
SHREECEM,18764,18751,13,0.07,283,1867.04981,5668380,0.1838,26860
SBILIFE,34985,34962,23,0.07,787,984.2478,454876473,38.26473,1873
MANAPPURAM,28598,28580,18,0.06,309,1964.0829,141249030,33.6903,359
ANGELONE,29479,29462,17,0.06,514,619.64375,354114675,29.64675,304
PHOENIXLTD,14155,14147,8,0.06,76,135.20356,41650773,2.31773,2027
ICICIBANK,259454,259311,143,0.06,4333,6224.80208,3807930399,181.09399,1444
SWIGGY,50975,50949,26,0.05,1869,3018.74107,607449461,139.95961,261
HDFCLIFE,76588,76551,37,0.05,691,1965.41851,228855957,18.70957,553
IEX,31667,31652,15,0.05,1554,3560.53024,527462208,112.54233,128
APLAPOLLO,22576,22567,9,0.04,103,239.37347,43538803,4.04803,1843
PRESTIGE,16695,16689,6,0.04,94,341.43768,36433215,4.15215,1640
360ONE,16914,16908,6,0.04,157,187.31415,72507000,5.97,1132
PGEL,26315,26306,9,0.03,451,1205.35905,132212687,7.23187,582
INDUSTOWER,91182,91156,26,0.03,5191,3926.00839,3060752743,249.35243,389
INOXWIND,28855,28850,5,0.02,264,737.01504,64385728,11.53728,78
BHARTIARTL,178920,178890,30,0.02,1668,1879.12612,1348984657,135.98157,1899
