date,symbol,subject,details,category,news_sentiment,catalyst_strength,major_catalyst,risk_event,news_score,classify_source
28-Jul-2026 23:20:18,5PAISA,Outcome of Board Meeting,"5Paisa Capital Limited has informed the Exchange regarding Outcome of Board Meeting held on July 28, 2026.",Outcome of Board Meeting,0.0,1,False,True,3,keyword
28-Jul-2026 23:22:27,5PAISA,Outcome of Board Meeting,"5Paisa Capital Limited has informed the Exchange regarding Outcome of Board Meeting held on July 28, 2026.",Outcome of Board Meeting,0.0,1,False,True,3,keyword
28-Jul-2026 23:23:22,CENTENKA,Updates,"Century Enka Limited has informed the Exchange regarding 'Pursuant to Regulation 36(1)(b) of the SEBI Listing Regulations, the Company has dispatched a letter to those Members who have not registered their e-mail addresses with the Company s Registrar and Share Transfer Agent (RTA) or Depositories. ",Updates,-0.7,2,True,True,12,keyword
28-Jul-2026 23:25:27,ZENTEC,Copy of Newspaper Publication,Zen Technologies Limited has informed the Exchange about Copy of Newspaper Publication,Copy of Newspaper Publication,0.0,0,False,False,0,none
28-Jul-2026 23:26:27,INDUSTOWER,Shareholders meeting,Indus Towers Limited has informed the Exchange regarding Notice of 20th Annual General Meeting,Shareholders meeting,0.0,0,False,False,0,none
28-Jul-2026 23:28:37,VARROC,General Updates,Varroc Engineering Limited has informed the Exchange about Business Responsibility and Sustainability Report,General Updates,0.0,0,False,False,0,none
28-Jul-2026 23:29:58,5PAISA,Preferential issue,5Paisa Capital Limited has informed the Exchange about Preferential issue,Preferential issue,0.1,2,True,True,10,keyword
28-Jul-2026 23:33:51,5PAISA,Acquisition,5Paisa Capital Limited has informed the Exchange about Acquisition,Acquisition,0.6,3,True,False,15,keyword
28-Jul-2026 23:33:51,5PAISA,Preferential issue,5Paisa Capital Limited has informed the Exchange about Preferential issue,Preferential issue,0.1,2,True,True,10,keyword
28-Jul-2026 23:39:37,VARROC,General Updates,"Varroc Engineering Limited has informed the Exchange about Letter containing the web-link and path to access the Annual Report of the Company pursuant to Regulation 36(1)(b) of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015, as amended ( Listing Regulations )",General Updates,-0.7,2,True,True,12,keyword
28-Jul-2026 23:40:23,INDUSTOWER,General Updates,Indus Towers Limited has informed the Exchange regarding Business Responsibility and Sustainability Report for the Financial Year 2025-26,General Updates,0.0,0,False,False,0,none
28-Jul-2026 23:40:25,5PAISA,Shareholders meeting,5Paisa Capital Limited has informed the Exchange regarding Notice of Postal Ballot,Shareholders meeting,0.0,0,False,False,0,none
28-Jul-2026 23:46:03,INDUSTOWER,Record Date,Indus Towers Limited has informed the Exchange regarding Record Date for payment of Final Dividend on Equity Shares for the financial year 2025-26,Record Date,0.5,2,True,False,12,keyword
28-Jul-2026 23:48:48,DIACABS,Committee Meeting Updates,"Diamond Power Infrastructure Limited has informed the Exchange regarding Outcome of Committee Meeting held on July 28, 2026 w.r.t. closure of QIP issue",Committee Meeting Updates,0.1,2,True,True,10,keyword
28-Jul-2026 23:51:19,GALLANTT,Analysts/Institutional Investor Meet/Con. Call Updates,Gallantt Ispat Limited has informed the Exchange about Link of Recording,Analysts/Institutional Investor Meet/Con. Call Updates,0.0,0,False,False,0,none
28-Jul-2026 23:54:37,SIRCA,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","Sirca Paints India Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018","Certificate under SEBI (Depositories and Participants) Regulations, 2018",-0.7,2,True,True,12,keyword
29-Jul-2026 00:29:41,VARROC,General Updates,Varroc Engineering Limited has informed the Exchange about NOTICE OF ANNUAL GENERAL MEETING & ANNUAL REPORT FY 2025-26,General Updates,0.0,0,False,False,0,none
29-Jul-2026 00:38:59,DIACABS,General Updates,"Diamond Power Infrastructure Limited has informed the Exchange about General Updates about approved the issue and allotment of 7,11,00,000 Equity Shares of face value of INR 1 each to eligible qualified Institutional buyers at an issue price of INR 227 per Equity Share.",General Updates,0.0,0,False,False,0,none
29-Jul-2026 00:43:34,DIACABS,Committee Meeting Updates,Qualified intuitional placement - allotment,Committee Meeting Updates,0.0,0,False,False,0,none
29-Jul-2026 03:18:42,ASTRAZEN,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","AstraZeneca Pharma India Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018","Certificate under SEBI (Depositories and Participants) Regulations, 2018",-0.7,2,True,True,12,keyword
