date,symbol,subject,details,category,news_sentiment,catalyst_strength,major_catalyst,risk_event,news_score,classify_source
02-Sep-2026 22:59:21,ROLEXRINGS,Shareholders meeting,"Rolex Rings Limited has informed the Exchange regarding Notice of Annual General Meeting to be held on September 24, 2026",Shareholders meeting,0.0,0,False,False,0,none
02-Sep-2026 23:00:32,INDIANCARD,Shareholders meeting,"Indian Card Clothing Company Limited has informed the Exchange regarding Notice of Annual General Meeting to be held on September 24, 2026",Shareholders meeting,0.0,0,False,False,0,none
02-Sep-2026 23:03:51,SIGNATURE,Shareholders meeting,"Signatureglobal (India) Limited has informed the Exchange regarding Notice of Annual General Meeting to be held on September 24, 2026",Shareholders meeting,0.0,0,False,False,0,none
02-Sep-2026 23:06:19,FMGOETZE,Shareholders meeting,"Federal-Mogul Goetze (India) Limited has informed the Exchange regarding Notice of Annual General Meeting to be held on September 24, 2026.",Shareholders meeting,0.0,0,False,False,0,none
02-Sep-2026 23:07:06,DENTA,Shareholders meeting,"Denta Water and Infra Solutions Limited has informed the Exchange regarding Notice of Annual General Meeting to be held on September 24, 2026",Shareholders meeting,0.0,0,False,False,0,none
02-Sep-2026 23:10:39,WELSPUNLIV,Copy of Newspaper Publication,Welspun Living Limited has informed the Exchange about Copy of Newspaper Publication,Copy of Newspaper Publication,0.0,0,False,False,0,none
02-Sep-2026 23:11:58,PARKHOTELS,Analysts/Institutional Investor Meet/Con. Call Updates,Apeejay Surrendra Park Hotels Limited has informed the Exchange about Schedule of meet,Analysts/Institutional Investor Meet/Con. Call Updates,0.0,0,False,False,0,none
02-Sep-2026 23:11:59,SUDARSCHEM,General Updates,"Sudarshan Chemical Industries Limited has informed the Exchange about followingThis is in furtherance to our intimations dated 1st September, 2026, wherein the Company had submitted copy of the Investors Presentation relating to execution of definitive Share Purchase and Transfer Agreement for sale ",General Updates,0.0,0,False,False,0,none
02-Sep-2026 23:28:13,TURTLEMINT,Updates,Turtlemint Fintech Solutions Limited has informed the Exchange regarding 'Dispatch of letter to Shareholders whose e-mail addresses are not registered with the Company/ RTA/ Depository Participants'.,Updates,0.0,0,False,False,0,none
02-Sep-2026 23:38:38,ROLEXRINGS,General Updates,Rolex Rings Limited has informed the Exchange about Letter to shareholders who have not registered their email address with RTA or Depositories,General Updates,0.0,0,False,False,0,none
02-Sep-2026 23:40:09,EMMVEE,Shareholders meeting,"Emmvee Photovoltaic Power Limited has informed the Exchange regarding Notice of 19th Annual General Meeting to be held on September 25, 2026.",Shareholders meeting,0.0,0,False,False,0,none
02-Sep-2026 23:40:32,NMDC,General Updates,NMDC Limited has informed the Exchange about General Updates,General Updates,0.0,0,False,False,0,none
02-Sep-2026 23:55:34,KHADIM,Shareholders meeting,"Khadim India Limited has informed the Exchange regarding Notice of Annual General Meeting to be held on September 24, 2026",Shareholders meeting,0.0,0,False,False,0,none
03-Sep-2026 00:08:23,FMGOETZE,General Updates,Federal-Mogul Goetze (India) Limited. has informed the Exchange about Business Responsibility and Sustainability Report,General Updates,0.0,0,False,False,0,none
03-Sep-2026 00:30:01,KHADIM,General Updates,Khadim India Limited has informed the Exchange about Communication to the Shareholders for Annual Report Web-link,General Updates,0.0,0,False,False,0,none
03-Sep-2026 00:31:36,TNTELE,Shareholders meeting,"Tamilnadu Telecommunication Limited has informed the Exchange regarding Notice of Annual General Meeting to be held on September 25, 2026",Shareholders meeting,0.0,0,False,False,0,none
03-Sep-2026 00:33:52,TNTELE,Record Date,Tamilnadu Telecommunication Limited has informed the Exchange that Record date for the purpose of Meeting  is 18-Sep-2026.,Record Date,0.0,0,False,False,0,none
03-Sep-2026 00:38:50,MAXESTATES,Shareholders meeting,"Max Estates Limited has informed the Exchange regarding Notice of Extraordinary General Meeting to be held on September 24, 2026",Shareholders meeting,0.0,0,False,False,0,none
03-Sep-2026 00:39:42,TNTELE,Press Release,"Tamilnadu Telecommunication Limited has informed the Exchange regarding a press release dated September 01, 2026, titled ""NOTICE FOR AGM"".",Press Release,0.0,1,False,True,3,keyword
03-Sep-2026 00:46:07,TNTELE,General Updates,Tamilnadu Telecommunication Limited has informed the Exchange about General Updates,General Updates,0.0,0,False,False,0,none
