date,symbol,subject,details,category,news_sentiment,catalyst_strength,major_catalyst,risk_event,news_score,classify_source
10-Aug-2026 19:24:42,TVSSCS,Press Release,"TVS Supply Chain Solutions Limited has informed the Exchange regarding a press release dated August 10, 2026, titled ""Press Release for Unaudited Standalone and Consolidated for the quarter ended June 30,2026"".",Press Release,0.0,0,False,False,0,none
10-Aug-2026 19:25:18,AFSL,Shareholders meeting,"Srutinizers report and Voting Results of Postal Ballot Notice dated July 07, 2026",Shareholders meeting,0.0,0,False,False,0,none
10-Aug-2026 19:25:24,VIRINCHI,Shareholders meeting,"Virinchi Limited has submitted the Exchange a copy Srutinizers report of  Postal Ballot. Further, the company has informed the Exchange regarding voting results.",Shareholders meeting,0.0,0,False,False,0,none
10-Aug-2026 19:25:52,ZEEL,Analysts/Institutional Investor Meet/Con. Call Updates,Zee Entertainment Enterprises Limited has informed the Exchange about audio recording,Analysts/Institutional Investor Meet/Con. Call Updates,0.0,0,False,False,0,none
10-Aug-2026 19:26:38,JISLJALEQS,Shareholders meeting,"Jain Irrigation Systems Limited has submitted the Exchange a copy Srutinizers report of  Annual General Meeting held on August 10, 2026. Further, the company has informed the Exchange regarding voting results.",Shareholders meeting,0.0,0,False,False,0,none
10-Aug-2026 19:27:39,AMAGI,Options to purchase securities,"Amagi Media Labs Limited has informed the Exchange about allotment of 35,41,160 equity shares pursuant to exercise of stock options.",Options to purchase securities,0.0,0,False,False,0,none
10-Aug-2026 19:27:42,INDSWFTLAB,Statement of deviation(s) or variation(s) under Reg. 32,Ind-Swift Laboratories Limited has informed the Exchange about statement of deviation(s) or variation(s) under Reg. 32,Statement of deviation(s) or variation(s) under Reg. 32,0.0,0,False,False,0,none
10-Aug-2026 19:27:45,RUPA,General Updates,"Rupa & Company Limited has informed the Exchange regarding 'Intimation Under Regulation 30(5) Of The SEBI (Listing Obligations And Disclosure Requirements) Regulations, 2015.",General Updates,-0.7,2,True,True,12,keyword
10-Aug-2026 19:27:52,EMKAY,Shareholders meeting,"Emkay Global Financial Services Limited has informed the Exchange regarding Outcome/Proceedings of Annual General Meeting held on August 10, 2026",Shareholders meeting,0.0,0,False,False,0,none
10-Aug-2026 19:28:24,ROUTE,General Updates,"ROUTE MOBILE LIMITED has informed the Exchange about Letter to Shareholders under Regulation 36(1)(b) of SEBI (LODR) Regulations, 2015 - Annual Report and AGM Notice for FY 2025-26.",General Updates,-0.7,2,True,True,12,keyword
10-Aug-2026 19:29:26,OBEROIRLTY,Analysts/Institutional Investor Meet/Con. Call Updates,Oberoi Realty Limited has informed the Exchange about Schedule of meet,Analysts/Institutional Investor Meet/Con. Call Updates,0.0,0,False,False,0,none
10-Aug-2026 19:29:26,OBEROIRLTY,Analysts/Institutional Investor Meet/Con. Call Updates,Oberoi Realty Limited has informed the Exchange about Schedule of meet,Analysts/Institutional Investor Meet/Con. Call Updates,0.0,0,False,False,0,none
10-Aug-2026 19:29:32,EMKAY,General Updates,Emkay Global Financial Services Limited has informed the Exchange about Proceedings of 32nd AGM,General Updates,0.0,1,False,True,3,keyword
10-Aug-2026 19:29:34,LASERPOWER,Investor Presentation,Laser Power & Infra Limited has informed the Exchange about Investor Presentation,Investor Presentation,0.0,0,False,False,0,none
10-Aug-2026 19:29:47,SIYSIL,Registrar & Share Transfer Agent Update,Siyaram Silk Mills Limited has informed the Exchange about Registrar & Share Transfer Agent Update,Registrar & Share Transfer Agent Update,0.0,0,False,False,0,none
10-Aug-2026 19:30:07,JISLDVREQS,Shareholders meeting,"Jain Irrigation Systems Limited has submitted the Exchange a copy Srutinizers report of  Annual General Meeting held on August 10, 2026. Further, the company has informed the Exchange regarding voting results.",Shareholders meeting,0.0,0,False,False,0,none
10-Aug-2026 19:30:17,DBL,Outcome of Board Meeting,"Dilip Buildcon Limited has submitted to the Exchange, the financial results for the period ended Jun 30, 2026.",Outcome of Board Meeting,0.2,2,True,True,10,keyword
10-Aug-2026 19:30:53,IDEA,Change in Director(s),Vodafone Idea Limited has informed the Exchange regarding Change in Director(s) of the company.,Change in Director(s),0.0,0,False,False,0,none
10-Aug-2026 19:30:56,ARVIND,Analysts/Institutional Investor Meet/Con. Call Updates,Arvind Limited has informed the Exchange about Schedule of meet,Analysts/Institutional Investor Meet/Con. Call Updates,0.0,0,False,False,0,none
10-Aug-2026 19:30:59,PANACHE,Options to purchase securities,Panache Digilife Limited has informed the Exchange about Options to purchase securities,Options to purchase securities,0.0,0,False,False,0,none
