symbol,fut_volume,opt_volume,tot_volume,fut_turnover,opt_turnover,tot_turnover,latest_oi,underlying_value
NIFTY,5826,3329105,3334931,92110.9414615,5287352947195.8,249831.6834195,5383925,24275.5
BANKNIFTY,3375,143951,147326,58869.453657,253655345206.8,80862.865725,1012631,57919.55
NAUKRI,3206,22214,25420,21140.54096,14978673754.0,25135.4235,58307,1213.9
RELIANCE,3609,19369,22978,23396.40105,12944577225.0,25100.2733,471371,1289.9
HDFCBANK,3191,11069,14260,17204.4964,6076553873.0,18087.64763,736658,828.3
MCX,1753,7501,9254,10483.596675,4697189964.0,11557.633815,117953,2640.7
COCHINSHIP,1608,2737,4345,9183.93816,1618985476.0,9557.23292,33411,1424.0
HINDPETRO,1035,3765,4800,8199.3669525,3069489471.75,8831.61792,35416,389.25
INDIGO,986,5466,6452,7819.63587,4428801150.0,8669.82237,78030,5316.5
AXISBANK,961,2328,3289,8026.07475,1992890968.75,8354.2969375,140706,1332.5
INFY,1796,6029,7825,7718.12376,2672929424.0,8352.718,485042,1078.0
BSE,991,5975,6966,7317.85204,4579583366.0,8329.0857,101282,3682.0
ICICIBANK,750,3360,4110,7430.0275,3360397593.0,7890.89343,234110,1413.6
LT,1063,4322,5385,7353.987865,3089597194.25,7740.3198075,159382,3952.4
KALYANKJIL,1269,5243,6512,6207.39261,2675970432.0,6926.87943,54146,361.45
ONGC,1096,5072,6168,6103.25505,2895395017.5,6685.436475,77459,247.26
MIDCPNIFTY,254,12824,13078,4447.644984,22648042676.4,6624.131748,94983,14602.35
BHARTIARTL,700,2407,3107,6369.92594,2228282869.25,6568.6746325,161518,1917.2
CHOLAFIN,559,928,1487,6368.04775,1065370781.25,6520.6305625,31365,1820.2
ADANIENSOL,508,1470,1978,5690.54133,1702296783.0,6487.99416,40753,1655.2
SBILIFE,921,731,1652,6315.10635,513883807.5,6397.744425,34185,1832.3
TRENT,798,6177,6975,5228.980515,4237875740.25,6057.86778,133837,2923.3
SHRIRAMFIN,627,2817,3444,5392.53891,2507084703.75,5960.4734475,59569,1037.4
BAJFINANCE,690,3095,3785,5332.059075,2439372780.0,5742.811875,143191,1028.9
ASHOKLEY,663,1468,2131,5360.751,1239475750.0,5548.8835,58474,161.7
SBIN,614,4908,5522,4750.8489,3897027127.5,5212.595175,187935,1027.8
LTF,660,1555,2215,4857.6591,1174625505.0,5145.45165,30861,324.75
TCS,924,7462,8386,4345.67223,3579196968.0,4999.48191,390254,2101.8
ETERNAL,673,1395,2068,4696.75649,999253842.0,4908.90616,119667,287.1
ADANIENT,456,2249,2705,4385.4935931,2224708452.57,4893.6556187999995,101654,3113.4
MARUTI,542,5662,6204,3917.39874,4110566044.0,4402.90918,132750,14404.0
BPCL,644,3855,4499,3855.6978975,2397032753.25,4314.14418,37462,300.3
EICHERMOT,539,2193,2732,4016.38946,1675511849.0,4271.85795,74269,7425.0
HINDALCO,579,1430,2009,3920.9478,997315753.0,4134.63533,108472,970.05
HEROMOTOCO,512,2624,3136,3748.11369,1982642394.0,4086.16263,75147,4918.8
KOTAKBANK,506,1924,2430,3855.7046,1516999580.0,4079.2504,150353,379.2
WIPRO,746,1469,2215,3842.3733,781744800.0,4003.2963,179632,174.41
NATIONALUM,572,1487,2059,3703.044375,1008396318.75,3932.8513125,51552,347.7
BIOCON,352,1121,1473,3607.00825,1188157700.0,3856.71025,29997,409.95
GODREJPROP,561,748,1309,3667.1102325,498158674.0,3783.1219725,40448,2024.0
DRREDDY,366,4063,4429,3129.425875,3575250168.75,3739.7400625,44210,1372.1
HCLTECH,739,2827,3566,3407.07332,1358368432.0,3701.67764,145262,1174.1
IOC,520,1830,2350,3510.845325,1295172693.75,3691.6810125,49640,137.43
HINDZINC,533,1416,1949,3458.3924375,962798562.25,3674.45806,53464,528.0
M&M,519,3499,4018,3290.9241,2279576694.0,3674.23104,152096,3158.8
SWIGGY,685,1778,2463,3341.453455,901465520.75,3584.5199125,46587,266.01
BHEL,317,1580,1897,3108.9300375,1646461293.75,3476.255475,58794,375.1
AUBANK,318,385,703,3376.323,424423040.0,3468.8534,34282,1065.5
JSWSTEEL,382,1221,1603,3182.704515,1046109694.5,3340.66896,77205,1233.9
TITAN,355,4376,4731,2845.3469975,3555610952.25,3270.64402,92060,4595.5
VEDL,862,5207,6069,2740.632735,1735102589.0,3269.746125,109432,274.8
JIOFIN,544,1645,2189,3068.59146,964273150.0,3235.53546,104436,238.93
UNOMINDA,492,495,987,3060.69951,323660744.0,3143.71695,14262,1122.5
LODHA,434,699,1133,2924.518125,483366887.5,3038.812,29215,1097.6
OIL,459,2054,2513,2768.3719,1290776914.0,2999.00104,18635,428.05
PERSISTENT,428,2022,2450,2604.86915,1271226338.75,2972.7575375,76016,4892.9
MUTHOOTFIN,328,794,1122,2810.372455,700864392.25,2944.7038775,35289,3123.7
ABCAPITAL,221,742,963,2747.1301,946383221.0,2932.50731,18647,399.75
PNB,330,983,1313,2724.4576,849025440.0,2863.352,64197,102.75
ASIANPAINT,385,2864,3249,2593.5924,1976609820.0,2861.6406,57379,2679.3
LAURUSLABS,210,779,989,2657.67545,1023636954.5,2841.689995,31264,1488.4
DLF,424,1025,1449,2595.65688,647117741.5,2716.464295,75311,645.55
IDEA,241,1113,1354,2407.949865,1206314309.25,2647.6984575,116063,13.93
TVSMOTOR,379,1140,1519,2445.00774,756744803.5,2583.198275,96130,3681.8
CANBK,288,631,919,2414.0673,552890070.0,2520.01125,81808,123.62
ZYDUSLIFE,213,1255,1468,2237.7573,1348537923.0,2493.13653,17046,1174.1
PNBHOUSING,333,531,864,2366.54067,397898715.5,2451.247825,19093,1091.5
POLYCAB,192,834,1026,2240.13135,1004190707.5,2439.413425,32013,9365.5
INDUSINDBK,320,1272,1592,2278.26998,912648212.0,2437.9621,79407,1017.0
COFORGE,302,946,1248,2158.6142725,698215268.0,2353.0169525,62250,1509.5
TMPV,399,1765,2164,2183.92272,1034150464.0,2347.10736,115733,340.4
LUPIN,209,705,914,2216.271215,766963181.25,2345.4680275,21456,2512.9
MPHASIS,346,570,916,2203.1956925,379171017.5,2294.6708675,26652,2299.0
DIXON,298,2014,2312,1967.91816,1360305897.5,2275.677135,112800,13181.0
CGPOWER,268,957,1225,2064.789315,772603564.5,2248.00996,43481,904.0
BOSCHLTD,206,220,426,2150.993335,241017073.5,2181.10157,16998,41690.0
BANKBARODA,267,1840,2107,1922.6466675,1394896054.5,2172.9547125,88646,245.2
POLICYBZR,363,910,1273,2024.1137,527451078.0,2145.50448,40709,1581.2
BAJAJ-AUTO,256,1390,1646,1931.21382,1072561813.5,2087.831955,65812,10057.5
INDUSTOWER,313,383,696,2034.7453,257017033.0,2085.85563,87873,379.55
SUNPHARMA,245,4747,4992,1649.71485,3249687262.5,2074.057475,92471,1924.0
PAYTM,215,531,746,1941.69848,498557937.0,2055.56785,44066,1240.3
RBLBANK,162,460,622,1899.1373625,557971706.0,2023.4106725,23554,368.2
ADANIGREEN,208,539,747,1893.6534,525295386.0,2017.38726,52408,1512.0
ADANIPORTS,211,961,1172,1836.544465,855352583.0,1953.120295,69679,1830.6
NYKAA,177,869,1046,1759.8084375,873251437.5,1924.5103125,23649,317.9
ADANIPOWER,232,360,592,1803.9325,305467986.0,1901.55111,67344,219.46
EXIDEIND,233,664,897,1747.4301,514538784.0,1882.78794,29428,413.75
PFC,330,1503,1833,1753.51371,839419659.0,1870.0253,61004,407.8
HINDUNILVR,260,1518,1778,1717.58064,1025813184.0,1843.93248,100381,2192.1
ANGELONE,207,372,579,1738.134,329141425.0,1836.29825,19130,337.8
AUROPHARMA,189,1104,1293,1662.44892,997852790.0,1832.05682,32326,1603.7
JSWENERGY,304,293,597,1771.27836,178930224.0,1805.05185,36613,541.85
UPL,210,302,512,1678.85042,252437502.7,1729.740697,34183,593.6
MARICO,154,790,944,1572.1776,829905180.0,1694.3094,27420,849.45
DELHIVERY,145,435,580,1551.9217575,482215765.5,1671.2994125,25970,513.3
BEL,256,1382,1638,1525.2882225,849934224.75,1670.06922,135081,417.05
GMRAIRPORT,200,525,725,1586.805525,430435062.0,1667.514645,31096,114.15
DIVISLAB,226,1267,1493,1534.08082,879745519.0,1661.58601,56532,6798.0
SHREECEM,242,39,281,1613.46482,26730155.75,1618.8913775,18929,26505.0
BANDHANBNK,209,376,585,1530.41508,293609268.0,1592.98776,44129,202.85
PAGEIND,173,655,828,1472.4638519999999,581077202.8,1589.73588,18706,42280.0
GLENMARK,171,638,809,1460.34315,559491071.25,1579.8038625,39855,2270.7
ICICIGI,261,253,514,1538.71549,152826238.5,1576.267875,18808,1814.0
ITC,288,2441,2729,1432.452765,1247250434.25,1563.7378575,167206,286.45
NAM-INDIA,197,119,316,1491.9918125,94189956.25,1516.516375,12556,1209.3
TECHM,166,304,470,1437.55644,270822516.0,1494.3096,53424,1449.4
SRF,240,1136,1376,1340.9516,647504766.0,1477.41926,32282,2791.3
IDFCFIRSTB,185,402,587,1380.1135075,309731668.75,1429.015945,58772,80.19
HDFCAMC,166,341,507,1381.41282,297694755.0,1427.93637,24999,2768.7
POWERINDIA,148,1029,1177,1184.753435,866870856.75,1389.8370025,49114,32025.0
HDFCLIFE,204,691,895,1280.08551,445109907.0,1361.21458,60211,568.45
COALINDIA,208,1446,1654,1209.89268,862287646.5,1345.049145,92033,429.6
HAVELLS,197,977,1174,1203.6498,614555285.0,1331.75265,31742,1218.9
DABUR,228,446,674,1273.2,256358525.0,1313.66025,42085,450.3
VBL,198,674,872,1221.191685,434390727.75,1290.8527125,66010,482.25
TATASTEEL,225,1516,1741,1168.20275,814541145.0,1290.14545,128984,187.99
HAL,180,846,1026,1189.024905,583996786.5,1285.34277,67023,4390.8
MANAPPURAM,117,193,310,1201.6944,202098240.0,1246.8768,23526,340.35
