symbol,latest_oi,prev_oi,change_in_oi,pct_change_oi,volume,fut_value,opt_value,prem_value,underlying_value
NIFTY,13700708,9782432,3918276,40.05,55117730,510448.51182,85929512307836,1402140.02086,23889
FINNIFTY,64642,51334,13308,25.92,308242,1071.99216,492903185853,7833.32853,26590
BANKNIFTY,2359630,1879762,479868,25.53,8984610,183625.05381,15595831224209,310750.17209,57807
NIFTYNXT50,3063,2561,502,19.6,1395,2668.20399,2244390814,28.70814,71463
EICHERMOT,98160,82318,15842,19.24,110503,105779.20192,69361835376,8504.85376,7027
MIDCPNIFTY,231871,197175,34696,17.6,680959,22228.23998,1175129322850,24162.7585,14361
EXIDEIND,30158,28110,2048,7.29,11520,14643.27864,6931977156,1235.40156,393
JINDALSTEL,38639,36274,2365,6.52,7095,27821.29118,2078222893,278.91643,1072
TATACONSUM,49455,46519,2936,6.31,16760,26608.38284,7561836925,1203.42425,1069
BDL,41151,39280,1871,4.76,22535,13795.08697,10658675965,1658.74465,1378
HEROMOTOCO,89658,85781,3877,4.52,39269,43715.41407,24350636532,3116.74032,4700
SAIL,48873,46940,1933,4.12,6321,41968.932,1002690010,130.5801,173
NMDC,81385,78593,2792,3.55,9977,38669.562,1935545287,230.20537,84
GMRAIRPORT,42511,41112,1399,3.4,13824,25965.34146,8370509035,1427.3626,112
MARUTI,175160,169648,5512,3.25,169681,63388.94388,110281266913,6044.36913,13645
AUROPHARMA,40670,39490,1180,2.99,8790,16655.29679,6006942562,1014.60562,1577
UPL,42224,41017,1207,2.94,6057,18768.67735,2969873376,527.34526,568
SUPREMEIND,27982,27211,771,2.83,5232,8891.28667,2098496841,289.03091,3158
RECLTD,67070,65279,1791,2.74,9280,23020.20551,2665235202,324.68702,365
ETERNAL,137501,133992,3509,2.62,15441,44104.46803,5453346741,1172.13054,258
BAJAJHLDNG,9247,9022,225,2.49,1620,4407.20178,488946182,9.38682,10399
AXISBANK,172019,168093,3926,2.34,28839,59009.86025,18980259300,1972.218,1364
KPITTECH,32518,31793,725,2.28,18975,11584.77133,5845312658,1218.51158,681
TATAPOWER,87388,85499,1889,2.21,10506,22071.57694,3828197606,563.48856,385
INFY,629730,616167,13563,2.2,132993,133087.46396,42630400872,7644.84872,1011
JIOFIN,114300,111839,2461,2.2,11832,39496.99308,2758481347,501.82722,235
ULTRACEMCO,84463,82663,1800,2.18,13845,23291.35914,5615541010,561.3101,11276
HAVELLS,33466,32768,698,2.13,4558,8823.6774,1796925590,224.7059,1144
KOTAKBANK,139371,136608,2763,2.02,17396,47631.0198,9124760600,779.656,391
OIL,27095,26571,524,1.97,3352,6512.39806,1354467772,161.86772,413
BEL,159182,156141,3041,1.95,27707,50259.82524,11697760903,1590.51403,411
IDEA,125823,123465,2358,1.91,17370,101810.541,8388034395,2354.52945,14
IOC,53442,52455,987,1.88,6144,15715.64572,2765543235,552.5286,138
GODREJCP,31427,30847,580,1.88,3986,8422.04545,1193728240,101.6324,1014
CGPOWER,36605,35931,674,1.88,11718,33503.76779,6360209728,1269.21728,959
HINDUNILVR,104607,102692,1915,1.86,18840,24750.68469,9993869907,1017.95907,2121
HINDPETRO,40614,39903,711,1.78,5324,18117.80257,2531245889,372.76139,390
DLF,82342,80941,1401,1.73,7221,21873.34056,1726300939,179.75189,611
CONCOR,35954,35349,605,1.71,3692,13383.36175,882735237,147.60237,471
SWIGGY,57661,56700,961,1.69,7125,9793.33734,1686295980,363.5223,236
NTPC,157023,154411,2612,1.69,14668,36200.3124,4288359075,520.29075,354
BANKINDIA,27745,27287,458,1.68,2710,11774.34752,854844640,65.0832,142
TVSMOTOR,102219,100569,1650,1.64,15724,13378.37537,8336063345,758.07845,3451
NESTLEIND,40604,39956,648,1.62,6355,10946.40365,3434792085,438.72085,1403
BHARTIARTL,194230,191153,3077,1.61,30588,79710.32812,19374265548,1385.42048,1859
VBL,75633,74497,1136,1.52,5638,14231.26629,1989552022,175.40272,505
HDFCBANK,872027,858961,13066,1.52,98610,137343.42547,33544166317,4016.12067,795
RBLBANK,29439,29003,436,1.5,3985,18298.48004,2882674479,388.58729,370
SUNPHARMA,116956,115264,1692,1.47,17089,9677.86109,10258122581,591.50581,1883
NUVAMA,9697,9558,139,1.45,4343,7054.662,3240307490,673.7749,1807
UNOMINDA,15362,15146,216,1.43,3635,5398.19329,1659028981,114.26981,1073
M&M,168751,166431,2320,1.39,29077,35529.62196,14667613526,1728.53526,3100
UNIONBANK,42182,41613,569,1.37,2681,10125.00268,1074235434,132.42122,174
AUBANK,40231,39704,527,1.33,4361,20159.6495,2537073890,221.2389,1034
BANKBARODA,74555,73602,953,1.29,5828,16751.06403,3095280279,557.84079,275
BRITANNIA,38997,38499,498,1.29,5610,10384.73526,2648398431,296.35931,5099
BAJFINANCE,158590,156568,2022,1.29,16176,39447.30495,8118509842,1130.84842,986
FEDERALBNK,59956,59235,721,1.22,8135,17675.76,4967640050,893.838,328
PNB,65611,64865,746,1.15,5553,21895.5864,2637151920,388.3992,107
DALBHARAT,22242,21993,249,1.13,2601,4094.52862,1074070331,131.07831,1700
ALKEM,19402,19185,217,1.13,2626,3583.42652,1467852648,121.08898,5472
AMBER,48227,47702,525,1.1,9613,19076.34112,5492586194,451.06194,7430
NATIONALUM,69235,68484,751,1.1,15048,21153.81037,7726264012,1014.26512,336
OBEROIRLTY,27999,27696,303,1.09,2975,4850.48161,1384774734,231.97734,1761
ONGC,139954,138445,1509,1.09,47003,26191.49175,22156213410,2787.0966,233
KALYANKJIL,50537,50030,507,1.01,5862,13159.29297,1496746814,219.92939,381
ASHOKLEY,83859,83027,832,1.0,15556,39876.9535,8543930700,1483.557,157
BPCL,46382,45927,455,0.99,5640,8114.86064,2669406662,340.25912,302
CANBK,84324,83515,809,0.97,8622,34614.18495,4110090457,572.58157,126
HDFCLIFE,72976,72288,688,0.95,6372,10251.26608,3103821809,368.34809,574
CAMS,15538,15394,144,0.94,2284,5951.11653,858839113,125.37613,793
MANAPPURAM,25085,24853,232,0.93,1846,9879.9963,768987150,80.6715,315
MARICO,22041,21843,198,0.91,1971,6633.36516,1330560888,160.50888,834
BANDHANBNK,53963,53480,483,0.9,8405,21654.1566,4069395000,650.88,203
SHRIRAMFIN,80977,80253,724,0.9,7708,22668.59223,4325516811,592.93311,1040
YESBANK,70634,70005,629,0.9,7761,25551.6978,3624162927,795.09327,24
NBCC,27865,27618,247,0.89,3478,17340.0825,666775330,77.9883,104
DRREDDY,59522,58999,523,0.89,26012,32313.21437,19138776512,1952.76512,1352
LICHSGFIN,35302,35005,297,0.85,4257,6425.8963,1751292540,168.4254,554
MANKIND,21209,21032,177,0.84,3106,5850.58319,1234034400,72.854,2486
INDHOTEL,37554,37245,309,0.83,2392,7904.6711,914691550,99.8155,705
IDFCFIRSTB,68818,68259,559,0.82,5328,16161.28218,2306180334,318.48309,78
HINDZINC,63260,62754,506,0.81,6984,13592.01592,3328925703,526.63203,519
ICICIPRULI,31965,31710,255,0.8,3415,5347.14417,1009843025,87.294,482
SBIN,232902,231130,1772,0.77,38720,59779.20735,24604895985,2414.38485,1041
CROMPTON,36506,36237,269,0.74,3310,10170.90559,775307150,136.3315,271
ZYDUSLIFE,21781,21627,154,0.71,4971,7952.19381,4262573268,372.08268,1127
PFC,67476,66999,477,0.71,6944,15290.6117,2380247597,259.21597,425
HINDALCO,123651,122830,821,0.67,24058,38548.15034,12856914021,1848.21021,961
ADANIGREEN,57571,57193,378,0.66,7068,26058.9708,3811661118,445.91118,1502
