symbol,latest_oi,prev_oi,change_in_oi,pct_change_oi,volume,fut_value,opt_value,prem_value,underlying_value
MARICO,27294,21591,5703,26.41,27025,51319.8402,23194391460,3925.0146,847
POLICYBZR,32076,25913,6163,23.78,24665,41316.72583,9880073868,2759.54868,1556
POWERINDIA,41072,33306,7766,23.32,36516,55111.72852,25281201707,5082.64207,31645
DMART,44371,36301,8070,22.23,39341,49477.82655,19647397146,4118.84646,4000
NIFTY,8876528,7269732,1606796,22.1,15957949,236162.43582,25170076751964,615473.64464,24356
CGPOWER,39342,32929,6413,19.48,40688,68573.66619,25958172712,6712.42212,918
GVT&D,21725,18675,3050,16.33,15160,18763.15385,7281358235,2317.08235,4499
FINNIFTY,2612,2279,333,14.61,1862,1581.67986,2947134653,259.35653,27041
UNIONBANK,39007,35318,3689,10.45,11389,25936.9043,5916096453,1220.12516,162
ADANIENT,95228,88081,7147,8.11,38894,63989.99352,32478343414,8655.63844,3151
CAMS,13625,12721,904,7.11,6509,7170.27366,3703634451,978.97701,804
APOLLOHOSP,30278,28300,1978,6.99,10585,8863.91056,10981477528,1337.46278,8839
TIINDIA,12456,11720,736,6.28,2750,3969.77484,1315675904,317.63904,2963
LODHA,27205,25829,1376,5.33,14803,21709.68962,7612449025,2477.67775,1038
BANKBARODA,71504,67924,3580,5.27,18247,24255.67423,11937550716,2191.05666,253
BANKNIFTY,870558,830978,39580,4.76,279796,69333.12729,486290606624,49200.83624,58115
PNB,56666,54238,2428,4.48,11900,24779.3528,7848646400,1591.744,104
BHEL,46559,44699,1860,4.16,18994,46118.4276,15832287555,4056.54742,400
TMPV,106656,102826,3830,3.72,17212,14719.68,8574155744,1533.07744,343
CUMMINSIND,28088,27207,881,3.24,2710,5411.6169,2573383308,381.03308,5545
MIDCPNIFTY,78843,76429,2414,3.16,17075,11610.41966,28915391292,3095.99292,14595
BAJAJHLDNG,4897,4758,139,2.92,458,512.70202,339004584,70.32084,10964
ABB,28861,28053,808,2.88,3171,5092.58636,2259317645,415.67645,6808
ASIANPAINT,54150,52668,1482,2.81,4926,3733.19142,3065865717,378.25717,2752
FORCEMOT,15304,14915,389,2.61,6562,6639.89169,2566957062,800.19562,18799
MCX,81069,79047,2022,2.56,17573,17332.72123,10148975268,2761.89018,2912
RADICO,6234,6080,154,2.53,644,754.41112,315269638,58.27138,3957
ANGELONE,16571,16179,392,2.42,3112,6754.8055,2154599375,614.86875,348
GRASIM,60425,59007,1418,2.4,5974,4491.3109,4426258465,782.68465,3212
DIVISLAB,46955,45883,1072,2.34,8835,4666.96868,5649975428,1021.25428,6784
INDIANB,23789,23265,524,2.25,2953,5779.1464,1926092550,329.058,806
LTF,29478,28872,606,2.1,6363,10830.5055,3627759150,1047.654,321
SIEMENS,28674,28089,585,2.08,3308,3664.52518,1741228265,369.64515,3540
BDL,23703,23221,482,2.08,5783,5343.26332,3045186259,844.32259,1411
DALBHARAT,18631,18259,372,2.04,3767,5697.0653,1654541902,422.36402,1792
BAJAJFINSV,73598,72165,1433,1.99,30869,23620.08066,15557897766,3156.11766,1906
GODREJCP,28786,28228,558,1.98,5605,9950.9954,2117512510,518.9251,1091
AMBER,31685,31100,585,1.88,1762,2221.19011,1125155503,255.95503,7430
NATIONALUM,50837,49928,909,1.82,20272,23191.88718,11359087650,3102.28275,346
SBIN,174281,171290,2991,1.75,14885,19526.31862,9997563127,1560.93127,1044
BOSCHLTD,15796,15528,268,1.73,2144,2826.59347,2046767925,379.05425,42100
CANBK,76667,75386,1281,1.7,5421,11959.13092,3579416595,826.10145,125
NIFTYNXT50,721,709,12,1.69,36,345.16544,31736175,2.86175,72448
UNOMINDA,12237,12035,202,1.68,2196,2272.40249,1196070766,351.08766,1145
GODFRYPHLP,8227,8094,133,1.64,340,731.87067,136537667,40.42667,2154
MANAPPURAM,20652,20328,324,1.59,5280,10493.2386,4321023540,1300.9854,332
SUZLON,52836,52042,794,1.53,3914,7421.53329,2254513779,464.79079,57
MANKIND,15598,15365,233,1.52,1364,2519.8622,645492057,88.52057,2505
MUTHOOTFIN,34220,33711,509,1.51,13258,13583.94053,10182084261,2360.35511,3059
360ONE,18083,17833,250,1.4,1279,2020.89445,516699115,105.39115,1083
BSE,79928,78834,1094,1.39,12823,13666.27186,8817159344,2203.29344,3855
