date,symbol,subject,details,category,news_sentiment,catalyst_strength,major_catalyst,risk_event,news_score,classify_source
01-Sep-2026 23:51:17,SINTERCOM,Shareholders meeting,"Sintercom India Limited has informed the Exchange regarding Notice of 19th Annual General Meeting to be held on September 23, 2026",Shareholders meeting,0.0,0,False,False,0,none
01-Sep-2026 23:58:52,SINTERCOM,General Updates,Sintercom India Limited has informed the Exchange about intimation on dispatch of physical communication to the Shareholders who have not registered their email address,General Updates,0.0,0,False,False,0,none
02-Sep-2026 00:03:12,CGCL,Committee Meeting Updates,"Capri Global Capital Limited has informed the Exchange regarding Outcome of Committee Meeting held on September 01, 2026 -  Approved the Pricing, tenure and other terms, and drafts of certain documents  in relation to the GMTN Programme and submission of the pricing supplement with the India INX and",Committee Meeting Updates,0.0,0,False,False,0,none
02-Sep-2026 00:06:45,CGCL,General Updates,"Capri Global Capital Limited has informed the Exchange about General Updates - Outcome of Committee Meeting held on September 01, 2026 - Approved the Pricing, tenure and other terms, and drafts of certain documents in relation to the GMTN Programme and submission of the pricing supplement with the I",General Updates,0.0,0,False,False,0,none
02-Sep-2026 00:07:29,SUPREMEENG,Preferential issue,Supreme Engineering Limited has informed the Exchange about Preferential issue,Preferential issue,0.1,2,True,True,10,keyword
02-Sep-2026 00:40:41,PIGL,Copy of Newspaper Publication,Power & Instrumentation (Gujarat) Limited has informed the Exchange about Copy of Newspaper Publication,Copy of Newspaper Publication,0.0,0,False,False,0,none
02-Sep-2026 06:43:15,MPHASIS,Press Release,"MphasiS Limited has informed the Exchange regarding a press release dated September 02, 2026, titled ""Mphasis and TechnoPro Holdings Sign Strategic agreement to Accelerate AI-led Enterprise Transformation in Japan",Press Release,0.0,0,False,False,0,none
02-Sep-2026 08:15:51,ICICIBANK,General Updates,"ICICI Bank Limited has informed the Exchange about Disclosure under Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015",General Updates,-0.7,2,True,True,12,keyword
02-Sep-2026 08:38:48,ADANIPORTS,Monthly Business Updates,Adani Ports and Special Economic Zone Limited has informed the Exchange regarding Monthly Business Updates for the month of August 2026,Monthly Business Updates,0.0,0,False,False,0,none
02-Sep-2026 08:55:05,SMSPHARMA,Credit Rating,SMS Pharmaceuticals Limited has informed the Exchange about Credit Rating,Credit Rating,0.0,0,False,False,0,none
02-Sep-2026 08:56:49,BEML,Bagging/Receiving of orders/contracts,BEML Limited has informed the Exchange about Bagging/Receiving of orders/contracts,Bagging/Receiving of orders/contracts,0.0,0,False,False,0,none
02-Sep-2026 09:10:26,CGCL,Press Release,"Capri Global Capital Limited has informed the Exchange regarding a press release dated September 02, 2026, titled ""Capri Global Capital Raises US$ 300 Million via Maiden US Dollar Bond Issuance"".",Press Release,0.0,0,False,False,0,none
02-Sep-2026 09:27:09,MCLOUD,Press Release,"Magellanic Cloud Limited has informed the Exchange regarding a press release dated September 02, 2026, titled ""Magellanic Cloud Completes Phase 1 Deployment Across 685 of 930 Punjab and Sind Bank Sites in Just Five Months"".",Press Release,0.0,0,False,False,0,none
02-Sep-2026 09:42:12,TIIL,Copy of Newspaper Publication,Technocraft Industries (India) Limited has informed the Exchange about Copy of Newspaper Publication regarding the information on 34th Annual General Meeting of the Company,Copy of Newspaper Publication,0.0,0,False,False,0,none
02-Sep-2026 09:51:57,VINATIORGA,Analysts/Institutional Investor Meet/Con. Call Updates,Vinati Organics Limited has informed the Exchange about Schedule of meet,Analysts/Institutional Investor Meet/Con. Call Updates,0.0,0,False,False,0,none
02-Sep-2026 10:00:55,MEIL,Credit Rating,Mangal Electrical Industries Limited has informed the Exchange about Credit Rating,Credit Rating,0.0,0,False,False,0,none
02-Sep-2026 10:04:09,PRINCEPIPE,Record Date,Prince Pipes And Fittings Limited has informed the Exchange that Record date for the purpose of Dividend  is 09-Sep-2026.,Record Date,0.5,2,True,False,12,keyword
02-Sep-2026 10:12:36,MARUTI,Press Release,"Maruti Suzuki India Limited has informed the Exchange regarding a press release dated September 02, 2026, titled ""India s Partner in Progress: Maruti Suzuki Eeco crosses 15 lakh sales milestone"".",Press Release,0.0,0,False,False,0,none
02-Sep-2026 10:18:46,HIKAL,Analysts/Institutional Investor Meet/Con. Call Updates,Hikal Limited has informed the Exchange about Schedule of meet,Analysts/Institutional Investor Meet/Con. Call Updates,0.0,0,False,False,0,none
02-Sep-2026 10:28:09,DIXON,Analysts/Institutional Investor Meet/Con. Call Updates,Dixon Technologies (India) Limited has informed the Exchange about Outcome of Analyst or Institutional Investor Meet,Analysts/Institutional Investor Meet/Con. Call Updates,0.0,0,False,False,0,none
