date,symbol,subject,details,category,news_sentiment,catalyst_strength,major_catalyst,risk_event,news_score,classify_source
30-Aug-2026 15:38:37,IMAGICAA,Price movement,"Significant movement in price has been observed in Imagicaaworld Entertainment Limited. The Exchange, in order to ensure that investors have latest relevant information about the company and to inform the market place so that the interest of the investors is safeguarded, had written to the company. ",Price movement,0.0,0,False,False,0,none
30-Aug-2026 15:45:31,TIPSMUSIC,Analysts/Institutional Investor Meet/Con. Call Updates,Tips Music Limited has informed the Exchange about Schedule of meet,Analysts/Institutional Investor Meet/Con. Call Updates,0.0,0,False,False,0,none
30-Aug-2026 16:25:18,STYLEBAAZA,Copy of Newspaper Publication,Baazar Style Retail Limited has informed the Exchange about Copy of Newspaper Publication,Copy of Newspaper Publication,0.0,0,False,False,0,none
30-Aug-2026 16:25:56,VOEPL,Analysts/Institutional Investor Meet/Con. Call Updates,Virtuoso Optoelectronics Limited has informed the Exchange about Schedule of meet,Analysts/Institutional Investor Meet/Con. Call Updates,0.0,0,False,False,0,none
30-Aug-2026 16:38:36,LINC,Updates,"Linc Limited has informed the Exchange regarding 'Unveiling of Product Experience Centre at SKY City Mall, Borivali East, Mumbai'.",Updates,0.0,0,False,False,0,none
30-Aug-2026 16:40:04,STYLEBAAZA,Updates,Baazar Style Retail Limited has informed the Exchange regarding ' Intimation Of Opening Of New Retail Store Of The Company'.,Updates,0.0,0,False,False,0,none
30-Aug-2026 17:18:04,DPSCLTD,Corporate Insolvency Resolution Process,DPSC Limited has informed the Exchange about Corporate Insolvency Resolution Process-Prior Intimation of the 6th (Sixth) Meeting of the Committee of Creditors (CoC) of India Power Corporation Limited (IPCL),Corporate Insolvency Resolution Process,-0.7,2,True,True,12,keyword
30-Aug-2026 17:30:35,PEARLPOLY,Copy of Newspaper Publication,Pearl Polymers Limited has informed the Exchange about Copy of Newspaper Publication,Copy of Newspaper Publication,0.0,0,False,False,0,none
30-Aug-2026 18:12:25,WCIL,Copy of Newspaper Publication,Western Carriers (India) Limited has informed the Exchange about Copy of Newspaper Publication,Copy of Newspaper Publication,0.0,0,False,False,0,none
30-Aug-2026 18:50:03,MOLDTKPAC,Copy of Newspaper Publication,Mold-Tek Packaging Limited has informed the Exchange about Copy of Newspaper Publication,Copy of Newspaper Publication,0.0,0,False,False,0,none
30-Aug-2026 19:06:13,KIMS,Shareholders meeting,"Krishna Institute of Medical Sciences Limited has submitted the Exchange a copy Srutinizers report of  Annual General Meeting held on August 27, 2026. Further, the company has informed the Exchange regarding voting results.",Shareholders meeting,0.0,0,False,False,0,none
30-Aug-2026 20:06:18,SEAMECLTD,Updates,Seamec Limited has informed the Exchange regarding 'Intimation of Completion of Contract of Vessel SEAMEC II'.,Updates,0.0,0,False,False,0,none
30-Aug-2026 21:53:53,BLS,Copy of Newspaper Publication,BLS International Services Limited has informed the Exchange about Newspaper Publication for completion of dispatch of Notice of 42nd Annual General Meeting of the Company,Copy of Newspaper Publication,0.0,0,False,False,0,none
30-Aug-2026 22:27:04,MANKIND,Cessation,"Mankind Pharma Limited has informed the Exchange regarding Cessation of Mr Bharat Anand as Non- Executive Independent Director of the company w.e.f. August 30, 2026.",Cessation,0.0,0,False,False,0,none
30-Aug-2026 22:43:09,FEDERALBNK,General Updates,The Federal Bank  Limited has informed the Exchange about Allotment of Equity Shares on exercise of Stock options pursuant to Employee Stock Option Scheme,General Updates,0.0,0,False,False,0,none
30-Aug-2026 23:28:37,MOLDTECH,Shareholders meeting,"Mold-Tek Technologies Limited has informed the Exchange regarding Notice of Annual General Meeting to be held on September 21, 2026",Shareholders meeting,0.0,0,False,False,0,none
30-Aug-2026 23:31:42,FIRSTCRY,Copy of Newspaper Publication,"Brainbees Solutions Limited has informed the Exchange about Newspaper publication dated August 30, 2026 regarding 16th Annual General Meeting of the Members of the Company and E-voting Information",Copy of Newspaper Publication,0.0,0,False,False,0,none
30-Aug-2026 23:40:34,FIRSTCRY,Copy of Newspaper Publication,"Brainbees Solutions Limited has informed the Exchange about Newspaper Publication dated August 30, 2026 regarding Proposed Variation in the Objects of the Initial Public Offering ( IPO ) and Extension of Timeline for Utilisation of the Unutilized IPO Proceeds",Copy of Newspaper Publication,0.1,2,True,True,10,keyword
30-Aug-2026 23:42:22,MOLDTECH,General Updates,Mold-Tek Technologies Limited has informed the Exchange about the Annual Report,General Updates,0.0,0,False,False,0,none
30-Aug-2026 23:57:57,TIRUMALCHM,Updates,"Thirumalai Chemicals Limited has informed the Exchange regarding outcome of the meeting of Fund Raising Committee of the Board of Directors held on August 30, 2026 ''.",Updates,0.0,0,False,False,0,none
