date,symbol,subject,details,category,news_sentiment,catalyst_strength,major_catalyst,risk_event,news_score,classify_source
12-Aug-2026 23:08:39,POWERGRID,General Updates,"Power Grid Corporation of India Limited has informed the Exchange about Disclosure under Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015",General Updates,-0.7,2,True,True,12,keyword
12-Aug-2026 23:12:52,CENTRUM,Shareholders meeting,"Centrum Capital Limited has informed the Exchange regarding Proceedings of 48th Annual General Meeting held on August 12, 2026. Further, the company has submitted the Exchange a copy of Srutinizers report along with voting results.",Shareholders meeting,0.0,0,False,False,0,none
12-Aug-2026 23:13:02,YATRA,Monitoring Agency Report,Please find the enclosed herewith Monitoring Agency Report for Q1FY27,Monitoring Agency Report,0.0,0,False,False,0,none
12-Aug-2026 23:14:30,RELIGARE,Investor Presentation,Religare Enterprises Limited has informed the Exchange about Investor Presentation,Investor Presentation,0.0,0,False,False,0,none
12-Aug-2026 23:17:29,YATRA,Appointment,"Yatra Online Limited has informed the Exchange regarding Appointment of Ms E&Y as Other of the company w.e.f. August 12, 2026.",Appointment,0.0,0,False,False,0,none
12-Aug-2026 23:19:29,CENTRUM,Updates,Centrum Capital Limited has informed the Exchange regarding Summary of the proceedings of the 48th Annual General Meeting.,Updates,0.0,0,False,False,0,none
12-Aug-2026 23:31:50,YATRA,Press Release,"Yatra Online Limited has informed the Exchange regarding a press release dated August 12, 2026, titled ""Press release for Q1FY27 Financial Results"".",Press Release,0.2,2,True,True,10,keyword
12-Aug-2026 23:38:38,PAYTM,Pendency of Litigation(s)/dispute(s) or the outcome impacting the Company,"One 97 Communications Limited has informed the Exchange about Disclosure under Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015 ( SEBI Listing Regulations )   SEBI proceedings relating to disclosure requirements concerning the December 06, 2023 Corporate Anno",Pendency of Litigation(s)/dispute(s) or the outcome impacting the Company,-0.7,2,True,True,12,keyword
12-Aug-2026 23:47:39,YATRA,Investor Presentation,Yatra Online Limited has informed the Exchange about Investor Presentation,Investor Presentation,0.0,0,False,False,0,none
12-Aug-2026 23:54:18,LAXMIINDIA,Investor Presentation,Laxmi India Finance Limited has informed the Exchange about Investor Presentation,Investor Presentation,0.0,0,False,False,0,none
12-Aug-2026 23:55:14,SHALPAINTS,Outcome of Board Meeting,"Shalimar Paints Limited has submitted to the Exchange, the financial results for the period ended Jun 30, 2026.",Outcome of Board Meeting,0.2,2,True,True,10,keyword
13-Aug-2026 00:06:15,GICRE,Change in Director(s),General Insurance Corporation of India has informed the Exchange regarding Change in Director(s) of the company.,Change in Director(s),0.0,0,False,False,0,none
13-Aug-2026 00:09:26,SHALPAINTS,Issue of Securities,Shalimar Paints Limited has informed the Exchange about issue of Securities,Issue of Securities,0.0,0,False,False,0,none
13-Aug-2026 00:13:19,SHALPAINTS,Increase in Authorised Capital,Shalimar Paints Limited has informed the Exchange about increase in Authorised Capital,Increase in Authorised Capital,0.0,0,False,False,0,none
13-Aug-2026 00:13:19,SHALPAINTS,Qualified Institutional Placement,Shalimar Paints Limited has informed the Exchange about qualified Institutional Placement,Qualified Institutional Placement,0.0,0,False,False,0,none
13-Aug-2026 00:13:19,SHALPAINTS,Preferential issue,Shalimar Paints Limited has informed the Exchange about Preferential issue,Preferential issue,0.1,2,True,True,10,keyword
13-Aug-2026 00:24:24,SHALPAINTS,Appointment,"Shalimar Paints Limited has informed the Exchange regarding Appointment of  Mr. Kundan Sangwar as Chief Financial Officer of the company w.e.f. August 12, 2026.",Appointment,0.0,0,False,False,0,none
13-Aug-2026 00:39:42,SHALPAINTS,General Updates,"Shalimar Paints Limited has informed the Exchange about Disclosure under Regulation 30(5) of SEBI LODR, 2015",General Updates,-0.7,2,True,True,12,keyword
13-Aug-2026 01:10:44,NATCAPSUQ,Press Release,"Natural Capsules Limited has informed the Exchange regarding a press release dated August 13, 2026, titled ""Press Release made to analysts and investors in connection with the Unaudited Consolidated & Standalone Financial Results for quarter ended June 30, 2026."".",Press Release,0.2,2,True,True,10,keyword
13-Aug-2026 01:17:36,NATCAPSUQ,Investor Presentation,Natural Capsules Limited has informed the Exchange about Investor Presentation,Investor Presentation,0.0,0,False,False,0,none
