date,symbol,subject,details,category,news_sentiment,catalyst_strength,major_catalyst,risk_event,news_score,classify_source
14-Aug-2026 23:33:26,ANUHPHR,Change in Management,Anuh Pharma Limited has informed the Exchange about change in Management,Change in Management,0.0,0,False,False,0,none
14-Aug-2026 23:38:57,AHCL,Shareholders meeting,"Anlon Healthcare Limited has informed the Exchange regarding Notice of Annual General Meeting to be held on September 05, 2026",Shareholders meeting,0.0,0,False,False,0,none
14-Aug-2026 23:42:12,SBILIFE,Shareholders meeting,"SBI Life Insurance Company Limited has informed the Exchange regarding Proceedings of Annual General Meeting held on August 14, 2026",Shareholders meeting,0.0,0,False,False,0,none
14-Aug-2026 23:47:37,GODREJCP,Analysts/Institutional Investor Meet/Con. Call Updates,Godrej Consumer Products Limited has informed the Exchange about Transcript,Analysts/Institutional Investor Meet/Con. Call Updates,0.0,0,False,False,0,none
14-Aug-2026 23:48:23,UGROCAP,Amalgamation/Merger,"Dispatch of notices for convening separate meetings of Equity Shareholders, Secured Creditors (including Secured Non-Convertible Debentures) and Unsecured Creditors (including Unsecured Non-Convertible Debentures) of the Company in connection with the Scheme of Amalgamation  pursuant to the NCLT Ord",Amalgamation/Merger,0.6,3,True,False,15,keyword
14-Aug-2026 23:48:50,SBILIFE,Shareholders meeting,"SBI Life Insurance Company Limited has submitted the Exchange a copy Srutinizers report of  Annual General Meeting held on August 14, 2026. Further, the company has informed the Exchange regarding voting results.",Shareholders meeting,0.0,0,False,False,0,none
14-Aug-2026 23:51:05,MAANALU,Utilisation of Funds,Maan Aluminium Limited has informed the Exchange about Utilisation of Funds,Utilisation of Funds,0.0,0,False,False,0,none
14-Aug-2026 23:52:43,GUJTHEM,Analysts/Institutional Investor Meet/Con. Call Updates,Gujarat Themis Biosyn Limited has informed the Exchange about Presentation and Transcript,Analysts/Institutional Investor Meet/Con. Call Updates,0.0,0,False,False,0,none
14-Aug-2026 23:59:17,JINDALPOLY,Outcome of Board Meeting,"Jindal Poly Films Limited has submitted to the Exchange, the financial results for the period ended Jun 30, 2026.",Outcome of Board Meeting,0.2,2,True,True,10,keyword
15-Aug-2026 00:03:56,JINDALPOLY,Change in Director(s),Jindal Poly Films Limited has informed the Exchange regarding Change in Director(s) of the company.,Change in Director(s),0.0,0,False,False,0,none
15-Aug-2026 00:03:56,JINDALPOLY,Change in Management,Jindal Poly Films Limited has informed the Exchange about change in Management-Internal Auditor,Change in Management,0.0,0,False,False,0,none
15-Aug-2026 00:28:39,GICRE,Investor Presentation,General Insurance Corporation of India has informed the Exchange about Investor Presentation,Investor Presentation,0.0,0,False,False,0,none
15-Aug-2026 00:31:18,JKIPL,Press Release,"Jinkushal Industries Limited has informed the Exchange regarding a press release dated August 15, 2026, titled ""Press Release: Jinkushal Industries Limited Announces Unaudited Financial Results(Standalone and Consolidated) for the Quarter ended June 30, 2026."".",Press Release,0.2,2,True,True,10,keyword
15-Aug-2026 00:47:56,RPGLIFE,Updates,RPG Life Sciences Limited has informed the Exchange about further investment in RPG Active Pharma Limited'.,Updates,0.0,0,False,False,0,none
15-Aug-2026 00:48:00,JKIPL,Analysts/Institutional Investor Meet/Con. Call Updates,Jinkushal Industries Limited has informed the Exchange about Pre- Intimation of schedule of Earnings Call,Analysts/Institutional Investor Meet/Con. Call Updates,0.2,2,True,True,10,keyword
15-Aug-2026 00:56:56,RPGLIFE,Updates,Completion of transactions of API Business Transfer Agreement with RPG Active Pharma Limited,Updates,0.0,0,False,False,0,none
15-Aug-2026 00:59:59,RPGLIFE,Cessation,Resignation of Senior Management Personnel,Cessation,0.0,0,False,False,0,none
15-Aug-2026 01:09:29,RPGLIFE,Resignation of Director/KMP/SMP,RPG Life Sciences Limited has informed the Exchange about Resignation of Director/KMP/SMP,Resignation of Director/KMP/SMP,0.0,0,False,False,0,none
15-Aug-2026 01:38:50,NSLNISP,Outcome of Board Meeting,"NMDC Steel Limited has submitted to the Exchange, the financial results for the period ended Jun 30, 2026.",Outcome of Board Meeting,0.2,2,True,True,10,keyword
15-Aug-2026 02:20:15,UPL,Acquisition,"UPL Limited has informed the Exchange about Acquisition of Misr Hytech Seed International S.A.E., an Egyptian entity by Advanta Holdings B.V.",Acquisition,0.6,3,True,False,15,keyword
