symbol,latest_oi,prev_oi,change_in_oi,pct_change_oi,volume,fut_value,opt_value,prem_value,underlying_value
ATHERENERG,37466,32390,5076,15.67,59446,25246.94928,35425299397,9989.26897,1632
OIL,18134,15773,2361,14.97,22410,11133.19046,15386772576,3429.11576,510
NIFTY,9221993,8221335,1000658,12.17,15437752,151500.15469,23704049669736,707971.72986,23433
FORCEMOT,21548,19429,2119,10.91,36136,7935.42801,16191887869,3132.25369,17780
MAHABANK,10961,10010,951,9.5,4536,3627.35295,2237066130,398.0613,85
HCLTECH,105885,101491,4394,4.33,28402,13925.74668,12962803724,2174.11724,1212
MIDCPNIFTY,108274,104025,4249,4.08,42485,11889.7049,73725062526,5685.14526,14529
FINNIFTY,15382,14780,602,4.07,4449,352.48553,6887739796,544.35796,25445
BDL,58748,56634,2114,3.73,16861,7862.55928,8296827322,1427.68822,1198
AMBER,28581,27578,1003,3.64,5988,2206.75642,4209478546,675.08546,7242
PNB,48918,47323,1595,3.37,13347,10784.5688,11754332400,1797.804,117
APOLLOHOSP,40221,38923,1298,3.33,12410,5560.103,13413287922,1425.50422,8941
COFORGE,69350,67169,2181,3.25,55531,31275.47715,47411997970,9047.6697,1829
LODHA,30006,29121,885,3.04,10292,6735.06325,7046470662,1069.95662,1146
TMPV,119891,116428,3463,2.97,23736,10350.00832,10798056848,1390.64848,300
DIVISLAB,75203,73068,2135,2.92,19523,8150.01203,18029244333,2398.04333,9480
HAL,79526,77271,2255,2.92,38629,15225.99774,28221165571,4199.40571,4967
M&M,127464,123922,3542,2.86,27185,13942.20372,16020497730,2004.5773,3118
BAJAJ-AUTO,58148,56534,1614,2.85,10237,4930.72785,8845327600,823.501,11720
IDEA,129128,125586,3542,2.82,27777,73577.65869,25457828982,5878.88307,15
INDIANB,23134,22522,612,2.72,6273,4589.1428,5126735100,803.651,861
RELIANCE,567430,552644,14786,2.68,117705,52449.05445,72074709825,7532.19825,1275
GVT&D,51376,50088,1288,2.57,19689,10108.03696,10645607806,1687.45306,4560
HYUNDAI,25767,25131,636,2.53,5053,4773.53635,2630215978,400.34978,2216
COCHINSHIP,28921,28223,698,2.47,5574,3872.0714,3147183844,607.91844,1537
ASHOKLEY,59103,57736,1367,2.37,12630,14162.708,9475951250,1463.6375,165
CAMS,23441,22908,533,2.33,3246,2640.40152,1737886326,255.98826,717
PERSISTENT,55243,53991,1252,2.32,30068,12423.48018,20139518375,3824.30875,5460
KEI,51247,50095,1152,2.3,9439,4958.88902,7638687486,949.44986,4597
TATAELXSI,36333,35519,814,2.29,11403,4600.90137,4619244593,818.32093,3409
WIPRO,130567,127666,2901,2.27,22434,12133.3989,10356990630,1627.3563,166
INDIGO,82255,80489,1766,2.19,39315,16778.89846,28019137273,4019.32273,4906
RADICO,13051,12774,277,2.17,2984,2453.40762,1748501437,196.31437,4440
IDFCFIRSTB,67544,66112,1432,2.17,10182,10481.30093,7346924501,1055.88826,86
TCS,244036,238868,5168,2.16,48335,22856.12943,22460167208,3531.29708,2209
GODFRYPHLP,9978,9768,210,2.15,907,669.10563,451155006,73.32506,1990
MARICO,22975,22514,461,2.05,3069,4302.95004,2606873040,281.4504,801
TECHM,56027,54918,1109,2.02,26888,14501.10312,23937840006,3612.12006,1515
ONGC,66627,65427,1200,1.83,53865,12958.30687,28148755185,3705.8706,237
HEROMOTOCO,60290,59206,1084,1.83,13667,8835.88173,10128588415,1140.33415,5204
MCX,77750,76368,1382,1.81,15597,8887.65664,11145500001,2377.58751,3312
LTM,45988,45172,816,1.81,8376,6345.54591,5038538785,1006.51285,4363
TORNTPHARM,35382,34757,625,1.8,7082,3442.25015,4157966578,620.54078,4950
UNITDSPR,29589,29071,518,1.78,3062,2449.58436,1553529644,140.41644,1409
DIXON,139738,137323,2415,1.76,35191,18636.39613,23026495716,3542.45716,13672
PAYTM,62263,61197,1066,1.74,19274,17797.23504,23229990487,4659.18487,1743
EICHERMOT,68559,67390,1169,1.73,12082,5740.57268,8831584256,1072.24256,7664
MARUTI,158060,155412,2648,1.7,31611,7738.7755,19751729741,1910.89741,12569
GODREJPROP,44841,44094,747,1.69,5134,4684.7512,2783809037,444.10037,1842
NAUKRI,32994,32462,532,1.64,4899,4588.67898,3041280352,448.80352,1267
DMART,58841,57937,904,1.56,3670,1950.84582,1927808916,203.26416,3686
ANGELONE,29952,29504,448,1.52,3905,2901.4405,2750595800,603.958,299
UNOMINDA,15219,14997,222,1.48,1836,1065.98008,1163356953,137.57953,1221
CGPOWER,37364,36823,541,1.47,7507,5559.70907,5437931593,869.94593,914
SHREECEM,23038,22705,333,1.47,3431,2238.55687,1942604152,60.97902,22770
BHEL,52863,52101,762,1.46,7370,10954.62742,7466471670,1420.1292,431
ASTRAL,23320,22984,336,1.46,4522,6372.91516,2273753132,290.98632,1460
MOTILALOFS,13039,12854,185,1.44,1838,2072.95837,1286600060,216.2956,1015
NIFTYNXT50,947,934,13,1.39,69,491.96814,77883117,6.95617,72639
SUZLON,59283,58480,803,1.37,4861,4694.85726,2482842634,364.54334,44
AUROPHARMA,36468,35982,486,1.35,7119,5255.43645,6127111501,1023.78501,1668
TATACONSUM,51308,50667,641,1.27,2573,1553.63301,1302276074,172.06574,1001
BSE,144517,142745,1772,1.24,31402,16238.98846,19782045538,3953.45538,3281
HINDUNILVR,120827,119405,1422,1.19,15966,2778.83235,9327229167,895.81167,1939
LAURUSLABS,45343,44812,531,1.18,8037,12122.69286,12271487782,1959.28782,1936
KALYANKJIL,57326,56656,670,1.18,13928,10602.79524,10788945444,2590.12944,615
