date,symbol,subject,details,category,news_sentiment,catalyst_strength,major_catalyst,risk_event,news_score,classify_source
31-Jul-2026 22:34:31,MARUTI,General Updates,Maruti Suzuki India Limited has informed the Exchange about Audio recording of the investors' call held on 31st July 2026.,General Updates,0.0,0,False,False,0,none
31-Jul-2026 22:36:26,BRITANNIA,Shareholders meeting,"Britannia Industries Limited has submitted the Exchange a copy Srutinizers report of  Postal Ballot. Further, the company has informed the Exchange regarding voting results.",Shareholders meeting,0.0,0,False,False,0,none
31-Jul-2026 22:37:24,JUBLFOOD,Shareholders meeting,Jubilant Foodworks Limited has informed the Exchange about Shareholders meeting,Shareholders meeting,0.0,0,False,False,0,none
31-Jul-2026 22:41:02,BAJAJFINSV,Analysts/Institutional Investor Meet/Con. Call Updates,Bajaj Finserv Limited has informed the Exchange about Link of Recording,Analysts/Institutional Investor Meet/Con. Call Updates,0.0,0,False,False,0,none
31-Jul-2026 22:42:23,JUBLFOOD,Updates,Jubilant FoodWorks Limited has informed the Exchange regarding Business Responsibility and Sustainability Report.,Updates,0.0,0,False,False,0,none
31-Jul-2026 22:42:31,HIMATSEIDE,General Updates,Himatsingka Seide Limited has informed the Exchange about Allotment of Tranche 3 Series E Non-Convertible Debentures,General Updates,0.0,0,False,False,0,none
31-Jul-2026 22:49:17,POWERGRID,Change in Management,Power Grid Corporation of India Limited has informed the Exchange about change in Senior Management (Cessation).,Change in Management,0.0,0,False,False,0,none
31-Jul-2026 22:55:18,BRITANNIA,General Updates,"Pursuant to Regulation 30 read with Clause 7 of Para A of Part A of Schedule III of the SEBI Listing Regulations, 2015 and our letter dated 31st March, 2026, this is to inform you that the Members of the Company have approved the Ordinary Resolution as set out in the Notice of Postal Ballot dated 30",General Updates,-0.7,2,True,True,12,keyword
31-Jul-2026 22:55:32,TOKYOPLAST,Resignation,"Tokyo Plast International Limited has informed the Exchange regarding Resignation of  Sonal Gandhi as Company Secretary & Compliance Officer of the company w.e.f. July 31, 2026.",Resignation,0.0,0,False,False,0,none
31-Jul-2026 22:56:22,JUBLFOOD,General Updates,Jubilant FoodWorks Limited has informed about the Letter dispatched to the Shareholders of the Company for Integrated Annual Report FY 2025-26,General Updates,0.0,0,False,False,0,none
31-Jul-2026 22:59:01,EMBDL,Updates,"Release of Pledge on Equity Shares held by Promoter Group - Disclosure pursuant to Regulation 7(2)(b) of the SEBI (Prohibition of Insider Trading) Regulations, 2015",Updates,-0.7,2,True,True,12,keyword
31-Jul-2026 23:03:29,BAJAJHLDNG,Shareholders meeting,Bajaj Holdings & Investment Limited has informed the Exchange regarding Proceedings of 81st Annual General Meeting held on 31 July 2026,Shareholders meeting,0.0,0,False,False,0,none
31-Jul-2026 23:07:23,RELINFRA,Change in Management,Cessation of Shri Ivan Saha as Senior Management Personnel of the Company,Change in Management,0.0,0,False,False,0,none
31-Jul-2026 23:10:29,ZENTEC,Analysts/Institutional Investor Meet/Con. Call Updates,Zen Technologies Limited has informed the Exchange about Transcript,Analysts/Institutional Investor Meet/Con. Call Updates,0.0,0,False,False,0,none
31-Jul-2026 23:12:02,RELINFRA,Resignation of Director/KMP/SMP,Reliance Infrastructure Limited has informed the Exchange about Resignation of Director/KMP/SMP,Resignation of Director/KMP/SMP,0.0,0,False,False,0,none
31-Jul-2026 23:21:35,RPGLIFE,Cessation,Intimation on Superannuation of Senior Management Personnel,Cessation,0.0,0,False,False,0,none
31-Jul-2026 23:40:13,BHAGCHEM,Shareholders meeting,"Bhagiradha Chemicals & Industries Limited has submitted the Exchange a copy Srutinizers report of  Annual General Meeting held on July 31, 2026. Further, the company has informed the Exchange regarding voting results.",Shareholders meeting,0.0,0,False,False,0,none
31-Jul-2026 23:45:34,UFLEX,Commencement of commercial production/operations,UFLEX Limited has informed the Exchange about Commencement of commercial production/operations,Commencement of commercial production/operations,0.0,0,False,False,0,none
31-Jul-2026 23:49:24,TCC,Press Release,"TCC Concept Limited has informed the Exchange regarding the press release on Financial Results for the Quarter Ended June 30, 2026.",Press Release,0.2,2,True,True,10,keyword
31-Jul-2026 23:49:35,HFCL,General Updates,HFCL Limited has informed the Exchange about Update on change in the Registered Office and consequent alteration of Memorandum of Association of HFCL Limited (the  Company ),General Updates,0.0,0,False,False,0,none
