date,symbol,subject,details,category,news_sentiment,catalyst_strength,major_catalyst,risk_event,news_score,classify_source
04-Sep-2026 08:46:20,KERNEX,General Updates,Kernex Microsystems (India) Limited has informed the Exchange about General Updates,General Updates,0.0,0,False,False,0,none
04-Sep-2026 08:56:00,RPGLIFE,Analysts/Institutional Investor Meet/Con. Call Updates,RPG Life Sciences Limited has informed the Exchange about Link of Recording,Analysts/Institutional Investor Meet/Con. Call Updates,0.0,0,False,False,0,none
04-Sep-2026 09:06:18,MAXHEALTH,ESOP/ESOS/ESPS,Max Healthcare Institute Limited has informed the Exchange regarding allotment of Equity Shares under Max Healthcare Institute Limited - Employee Stock Option Scheme 2022.,ESOP/ESOS/ESPS,0.0,0,False,False,0,none
04-Sep-2026 09:37:20,GMDCLTD,General Updates,Gujarat Mineral Development Corporation Limited has informed the Exchange about probable data breach incident,General Updates,0.0,0,False,False,0,none
04-Sep-2026 09:38:30,RUBFILA,Copy of Newspaper Publication,Rubfila International Limited has informed the Exchange about Copy of Newspaper Publication,Copy of Newspaper Publication,0.0,0,False,False,0,none
04-Sep-2026 09:48:32,GIPCL,Copy of Newspaper Publication,GIPCL has informed the Exchange about Copy of Newspaper Publication regarding addendum to the Notice of 41st Annual General Meeting of the Company scheduled to be held on 19/09/2026.,Copy of Newspaper Publication,0.0,0,False,False,0,none
04-Sep-2026 09:56:05,DHARSUGAR,Copy of Newspaper Publication,Dharani Sugars & Chemicals Limited has informed the Exchange about Copy of Newspaper Publication  39th AGM Notice to shaeholders to be held on 25.09.2026,Copy of Newspaper Publication,0.0,1,False,True,3,keyword
04-Sep-2026 10:00:15,HINDUNILVR,Investor Presentation,Hindustan Unilever Limited has informed the Exchange about Investor Presentation,Investor Presentation,0.0,0,False,False,0,none
04-Sep-2026 10:02:00,SPMLINFRA,Press Release,"SPML Infra Limited has informed the Exchange regarding a press release dated September 04, 2026, titled ""SPML Infra limited has developed  with its proprietary 104.4 kWh battery pack under its own intellectual property"".",Press Release,0.0,0,False,False,0,none
04-Sep-2026 10:13:46,TATACHEM,Updates,Tata Chemicals Limited has informed the Exchange regarding 'Response to media and news articles on Tata Chemicals Magadi Limited'.,Updates,0.0,0,False,False,0,none
04-Sep-2026 10:17:50,ANANTRAJ,Spurt in Volume,"Significant increase in volume has been observed in Anant Raj Limited. The Exchange, in order to ensure that investors have latest relevant information about the company and to inform the market place so that the interest of the investors is safeguarded, had written to the company. Anant Raj Limited",Spurt in Volume,0.0,0,False,False,0,none
04-Sep-2026 10:20:02,CMPDI,Analysts/Institutional Investor Meet/Con. Call Updates,Central Mine Planning & Design Institute Limited has informed the Exchange about Schedule of One-to-One Meeting with SBI Mutual Fund on 09 September 2026 at 04:00 PM,Analysts/Institutional Investor Meet/Con. Call Updates,0.0,0,False,False,0,none
04-Sep-2026 10:20:02,CMPDI,Analysts/Institutional Investor Meet/Con. Call Updates,Central Mine Planning & Design Institute Limited has informed the Exchange about Schedule of One-to-One Meeting with Edelweiss Mutual Fund on 07 September 2026 at 04:00 PM,Analysts/Institutional Investor Meet/Con. Call Updates,0.0,0,False,False,0,none
04-Sep-2026 10:20:49,STLNETWORK,Change in Management,STL Networks Limited has informed the Exchange about change in Management,Change in Management,0.0,0,False,False,0,none
04-Sep-2026 10:23:37,STLNETWORK,Resignation of Director/KMP/SMP,STL Networks Limited has informed the Exchange about Resignation of Director/KMP/SMP,Resignation of Director/KMP/SMP,0.0,0,False,False,0,none
04-Sep-2026 10:26:04,STEELXIND,Press Release,"STEEL EXCHANGE INDIA LIMITED has informed the Exchange regarding a press release dated September 04, 2026, titled ""Steel Exchange India Limited Sets New Production Record with Highest-Ever Re-Bar Output in August 2026"".",Press Release,0.0,0,False,False,0,none
04-Sep-2026 10:29:05,HESTERBIO,Shareholders meeting,"Hester Biosciences Limited has informed the Exchange regarding Proceedings of Postal Ballot. Further, the company has informed the Exchange regarding voting results along with copy of scrutinizers report together with copy of minutes.",Shareholders meeting,0.0,0,False,False,0,none
04-Sep-2026 10:33:59,JSFB,Shareholders meeting,Jana Small Finance Bank Limited has informed the Exchange about Shareholders meeting,Shareholders meeting,0.0,0,False,False,0,none
04-Sep-2026 10:34:14,STLNETWORK,Resignation,"STL Networks Limited has informed the Exchange regarding Resignation of  Kuhu Rastogi as Marketing Head designed as Senior Management Personnel of the company w.e.f. October 31, 2026.",Resignation,0.0,0,False,False,0,none
04-Sep-2026 10:34:50,ABINFRA,Copy of Newspaper Publication,A B Infrabuild Limited has informed the Exchange about Copy of Newspaper Publication,Copy of Newspaper Publication,0.0,0,False,False,0,none
