symbol,latest_oi,prev_oi,change_in_oi,pct_change_oi,volume,fut_value,opt_value,prem_value,underlying_value
RADICO,8390,6610,1780,26.93,10809,4937.92743,6241373908,1568.26408,4066
NIFTY,10527831,8634273,1893558,21.93,28544386,194991.40116,45133796305554,829480.47554,24377
BDL,30693,26534,4159,15.67,25219,14250.47686,14365869091,4155.41591,1408
KOTAKBANK,138306,125775,12531,9.96,45250,59774.1852,29931073740,4784.9874,383
GODREJCP,33833,31002,2831,9.13,24136,24785.6185,11155626540,2313.9154,1098
OBEROIRLTY,24400,22556,1844,8.18,10089,14406.51425,5681559625,1535.89625,1974
LODHA,27013,25138,1875,7.46,10671,18876.25443,5378569687,1480.25937,1079
MCX,102663,96032,6631,6.9,35047,42389.0554,18420431355,4395.22605,2746
GODREJPROP,40141,37943,2198,5.79,15269,10794.57369,9242974279,2359.95779,2035
SOLARINDS,21880,20775,1105,5.32,8191,9591.80062,7047319466,1863.31966,18749
FINNIFTY,4161,3969,192,4.84,2792,537.5502,4575196057,397.24057,27018
CHOLAFIN,31420,30021,1399,4.66,9426,17796.49475,9256713093,1854.38093,1836
BSE,89061,85152,3909,4.59,36804,35775.59802,25142884472,6087.24472,3743
CAMS,14589,13957,632,4.53,5231,4475.32923,3066579804,708.31554,792
AUBANK,34032,32642,1390,4.26,12490,26530.083,11098852220,2491.5222,1083
KAYNES,42115,40579,1536,3.79,12471,7855.39119,5804500588,1942.90588,3348
APLAPOLLO,22718,21950,768,3.5,4809,6285.78793,2530539655,566.13655,1818
KPITTECH,69715,67384,2331,3.46,15329,8135.97356,6090623506,1466.83506,547
LTF,30106,29131,975,3.35,6951,10349.68072,4198880002,1142.41252,328
DABUR,42602,41316,1286,3.11,11568,11016.05575,5433288287,816.57037,440
ZYDUSLIFE,18184,17645,539,3.05,3508,4692.12138,3233707587,573.10587,1135
MAZDOCK,31928,30985,943,3.04,4595,4227.89922,2262332234,548.32484,2566
PHOENIXLTD,14653,14233,420,2.95,3349,7273.0463,1732863972,437.21972,2071
SRF,30517,29687,830,2.8,13095,13093.61206,6319810298,1636.18298,2849
DIXON,107217,104323,2894,2.77,39198,38525.11547,21692053731,6565.78731,12650
DELHIVERY,26572,25905,667,2.57,7801,16663.3871,6883102559,1806.03559,512
SUZLON,55331,53949,1382,2.56,7620,10368.45653,4658589997,895.61797,55
MANAPPURAM,22249,21709,540,2.49,4016,10150.6161,3054066810,737.0181,333
BIOCON,27322,26668,654,2.45,4941,11000.138,4325672200,963.222,425
HAL,64216,62785,1431,2.28,13364,8357.27988,8440114596,1788.57096,4477
PNB,58988,57770,1218,2.11,4374,9724.6592,2804170240,506.1024,104
ADANIENSOL,38190,37408,782,2.09,6486,13462.03523,5848535772,2744.39772,1600
NYKAA,22425,21973,452,2.06,8775,22256.60562,6613997031,1441.29843,314
POLICYBZR,36467,35740,727,2.03,4488,4110.51791,2156115766,553.17766,1587
FORCEMOT,17751,17412,339,1.95,2879,2326.82017,1154808490,294.4599,18886
RBLBANK,24059,23605,454,1.92,2726,13979.54373,1798158614,453.83989,360
GVT&D,26598,26106,492,1.88,16537,15068.39962,8495509615,2918.22115,4606
ANGELONE,17737,17426,311,1.78,2381,5872.03225,1566957600,407.701,346
LICHSGFIN,34253,33654,599,1.78,1929,2500.3974,840208340,135.7334,548
LUPIN,20477,20120,357,1.77,4698,6089.04164,4454205661,752.86161,2484
AXISBANK,131951,129708,2243,1.73,24904,43689.67912,17322196462,3126.65212,1361
LICI,25813,25377,436,1.72,2976,4611.28808,1363983320,259.0182,431
VBL,57290,56330,960,1.7,6547,11389.98529,3196662749,512.75999,506
HINDZINC,51713,50853,860,1.69,7865,9705.83278,4465801971,968.02721,541
TMPV,111520,109688,1832,1.67,11209,8409.5,5722769200,891.372,344
MARUTI,132417,130302,2115,1.62,25187,8622.23431,17611193197,2285.88197,14435
BANKINDIA,26935,26531,404,1.52,1132,3752.29296,496102100,103.142,142
GODFRYPHLP,8308,8186,122,1.49,400,821.95652,163953231,35.89731,2153
DIVISLAB,49050,48331,719,1.49,5935,6048.90671,3520823184,614.78184,6785
COCHINSHIP,19791,19503,288,1.48,2643,3341.263,1344492276,388.20276,1534
HEROMOTOCO,87114,85852,1262,1.47,7067,4188.13966,4858622662,741.85162,4855
ICICIPRULI,27590,27195,395,1.45,1603,2175.76243,521757387,107.73512,483
INDHOTEL,33057,32597,460,1.41,7622,9435.6863,4827923090,989.8309,735
BANKBARODA,82852,81715,1137,1.39,7830,10104.47246,5040205443,809.04505,251
POLYCAB,29398,29007,391,1.35,3055,4485.45276,3339525618,544.88118,9526
APOLLOHOSP,32459,32030,429,1.34,4435,3670.45381,4663851903,547.95653,8895
TCS,388070,383090,4980,1.3,39926,23631.50036,16809619124,3511.66124,2060
UNITDSPR,32580,32170,410,1.27,4289,2091.88036,2158429668,309.17668,1410
RVNL,36072,35623,449,1.26,1890,1593.87305,740775112,180.24237,233
UNIONBANK,41837,41319,518,1.25,2884,4930.33323,1671045362,350.89674,162
ADANIENT,97237,96039,1198,1.25,15954,26496.12687,13589370398,3424.47698,3236
BHEL,55060,54385,675,1.24,14390,24512.48231,12888391871,3557.03433,393
MIDCPNIFTY,84348,83316,1032,1.24,25080,4537.08225,43791465008,3993.90008,14564
INDIGO,78389,77440,949,1.23,5770,4041.32412,4389759955,779.57455,5396
MPHASIS,24482,24188,294,1.22,2105,4418.31901,926449818,269.22068,2282
NBCC,23321,23051,270,1.17,1775,4227.7196,790874825,177.84325,101
EXIDEIND,27272,26960,312,1.16,7342,7532.1576,4974260400,1256.769,422
PGEL,21848,21606,242,1.12,1984,1373.36626,933897110,204.0561,561
CONCOR,26062,25774,288,1.12,6691,8907.6135,3308901600,758.5785,483
PNBHOUSING,18480,18278,202,1.11,912,2194.84746,433462854,112.42354,1075
IRFC,40038,39603,435,1.1,2261,1737.33672,996552807,154.25282,89
SUNPHARMA,90863,89905,958,1.07,12544,5818.86406,7973610176,916.80176,1912
HDFCBANK,697425,690296,7129,1.03,180034,159321.1631,81750311740,15631.6574,820
LAURUSLABS,30933,30618,315,1.03,2684,9971.00311,2604591301,606.77301,1530
GRASIM,61939,61310,629,1.03,3041,2575.20895,2217630955,342.65955,3199
INOXWIND,25887,25630,257,1.0,1407,1635.60128,669958080,123.2608,87
NAUKRI,42326,41913,413,0.99,5606,9193.97308,2341299130,528.5913,1020
BAJAJHLDNG,5232,5181,51,0.98,377,769.09836,244797171,48.19671,10991
AUROPHARMA,32536,32222,314,0.97,4275,3426.4593,3580358182,661.22182,1615
MAXHEALTH,39167,38796,371,0.96,6193,5118.46482,3328550463,730.51713,1151
FORTIS,18918,18741,177,0.94,1972,3778.14941,1163537415,231.86915,974
JSWENERGY,33151,32842,309,0.94,3384,4736.70445,1602199500,289.85375,551
HDFCAMC,23638,23422,216,0.92,2009,4064.78547,1335216906,306.68106,2822
ADANIPOWER,57150,56643,507,0.9,3804,8548.13055,2273378855,643.8248,220
CANBK,78569,77874,695,0.89,3040,8206.22542,1861708455,429.66855,126
ADANIGREEN,49865,49424,441,0.89,4683,9587.04624,3585921738,1220.43738,1572
ICICIBANK,233652,231596,2056,0.89,27962,48325.25047,23437830241,3576.82241,1427
ITC,157991,156632,1359,0.87,10193,6936.27933,4497652857,505.7612,288
IEX,26211,25994,217,0.83,1176,1330.01772,527295820,98.91595,123
MFSL,25370,25161,209,0.83,1095,3017.02424,418574984,83.82984,1611
CIPLA,54729,54282,447,0.82,3258,2365.9557,1838842251,287.80001,1455
NESTLEIND,34729,34452,277,0.8,2368,3344.3298,1386339525,221.54525,1456
SBICARD,62035,61551,484,0.79,2487,2408.94824,1023493392,163.33392,601
SHRIRAMFIN,60192,59723,469,0.79,5850,11481.91275,4128020292,962.78292,1072
MOTHERSON,33667,33409,258,0.77,1631,3781.68727,1150054981,282.55006,147
BANKNIFTY,906825,899960,6865,0.76,477443,142245.76244,827176047909,78979.53909,58305
INDIANB,26266,26075,191,0.73,1489,3077.252,926793840,205.5209,795
POWERGRID,55199,54810,389,0.71,3422,2512.30882,1671643997,218.31247,285
BHARTIARTL,156956,155851,1105,0.71,19183,20574.42217,15633161092,1960.41092,1919
JUBLFOOD,25235,25059,176,0.7,1869,1831.25825,851015925,174.09675,430
LT,150982,149936,1046,0.7,10649,9841.18278,6719839915,970.24415,4042
BAJAJFINSV,75755,75233,522,0.69,8572,8901.97785,4026728685,632.66685,1877
BPCL,36231,35983,248,0.69,2685,3293.47484,1353436670,246.9617,308
HINDALCO,107483,106748,735,0.69,22841,30587.17655,12737588038,2871.99038,970
CDSL,37618,37363,255,0.68,4280,4201.82539,2386335499,508.83999,1354
BAJFINANCE,140105,139164,941,0.68,10284,14527.24657,6691707967,1416.95467,1036
VOLTAS,36163,35921,242,0.67,3131,3322.77536,1225953911,232.76411,1282
ASHOKLEY,58596,58206,390,0.67,5505,7742.5805,3892155100,801.426,165
ASIANPAINT,56274,55901,373,0.67,3519,3883.6522,2032573790,283.6879,2731
RELIANCE,457078,454053,3025,0.67,36353,21185.6805,22610275345,2801.15345,1303
TATAELXSI,48570,48252,318,0.66,3527,1706.93838,1502529563,336.67063,3666
TATAPOWER,81052,80542,510,0.63,5637,3425.97735,2847150704,490.49454,377
AMBUJACEM,92237,91666,571,0.62,3343,3063.47148,1537094940,290.1894,441
GLENMARK,40170,39927,243,0.61,2944,4437.94425,2101100550,520.4055,2229
MANKIND,16087,15991,96,0.6,876,1484.18445,428006555,73.86555,2513
UPL,33659,33461,198,0.59,2166,2732.09774,1560110875,336.5595,611
HAVELLS,29571,29406,165,0.56,783,1485.66095,330750625,58.10625,1181
IDFCFIRSTB,58548,58223,325,0.56,6273,12381.61209,3525610124,603.58824,80
PAYTM,40715,40490,225,0.56,1449,2397.77162,1083677191,237.92441,1217
HINDUNILVR,96279,95747,532,0.56,5645,7960.6008,2990310015,406.38015,2202
IREDA,22017,21896,121,0.55,763,1137.3868,335942199,59.20374,126
TATASTEEL,129054,128354,700,0.55,8525,5889.62935,4025004197,831.26697,191
PRESTIGE,16019,15934,85,0.53,2395,5616.18913,1290951895,371.61895,1690
COFORGE,61369,61054,315,0.52,6544,6967.67895,4041658297,1273.35297,1472
PFC,57787,57491,296,0.51,3185,4816.00314,1315929914,234.04914,423
TITAN,80896,80492,404,0.5,5536,3572.75275,4091113346,638.55846,4488
PREMIERENE,16677,16596,81,0.49,502,1142.20002,236197019,47.19019,1037
PIDILITIND,17591,17506,85,0.49,627,649.31625,434591270,67.8127,1613
FEDERALBNK,48887,48651,236,0.49,3019,5530.28025,1971507550,369.513,327
KEI,16535,16462,73,0.44,763,1073.45428,627419782,122.94782,5256
TORNTPHARM,29608,29479,129,0.44,2934,3667.18993,1418766762,275.79262,4760
BRITANNIA,28267,28144,123,0.44,1301,1498.94906,737446417,83.40167,5395
