symbol,swing_high_20d,swing_low_20d,swing_low_50d,base_high,base_low,base_length_days,breakout_20d_high,volume_20d_avg,volume_ratio_vs_20d,consolidation_atr_pct,pct_from_base_high,bars_available
20MICRONS,217.9,191.1,178.0,,,,False,208298.85,0.396,3.414,,4398
21STCENMGM,43.45,31.02,30.6,,,,True,7556.1,1.741,12.203,,2116
360ONE,1197.0,1065.0,1031.3,,,,False,1365571.6,0.261,4.157,,1705
3BBLACKBIO,1321.9,1125.0,1085.0,,,,False,12123.0,0.228,4.443,,76
3IINFOLTD,25.75,18.0,16.25,,,,False,1429525.2,0.673,6.078,,5257
3MINDIA,36880.0,34485.0,31010.0,36880.0,34485.0,20.0,False,3950.0,0.634,2.672,-1.491,5983
3PLAND,34.5,31.2,30.0,34.5,31.2,20.0,False,2946.75,0.41,2.585,-6.986,4537
5PAISA,400.0,344.0,299.0,,,,False,56137.0,0.195,4.71,,2156
63MOONS,957.95,662.0,596.65,,,,False,1719106.65,0.097,6.497,,5217
A2ZINFRA,17.95,12.0,12.0,,,,False,467397.5,0.827,5.946,,3855
AAATECH,96.8,85.0,85.0,,,,False,18970.65,3.402,4.209,,1418
AADHARHFC,545.2,487.1,449.8,,,,False,318234.65,0.673,4.234,,556
AAKASH,9.9,8.65,8.55,,,,False,132153.9,0.542,3.557,,2034
AAREYDRUGS,86.9,73.41,73.41,,,,False,35016.6,1.981,5.274,,1237
AARNAV,37.4,24.5,23.2,,,,False,171672.3,0.159,5.125,,109
AARON,154.8,111.15,111.15,,,,False,60017.8,0.113,4.795,,1946
AARTECH,49.9,44.85,39.98,49.9,44.85,20.0,False,14112.75,0.454,2.807,-5.812,761
AARTIDRUGS,435.25,392.0,365.0,,,,False,204745.95,0.244,3.587,,5667
AARTIIND,516.95,469.0,424.0,,,,False,1375581.0,1.296,3.213,,5988
AARTIPHARM,735.0,650.8,604.15,,,,False,136628.65,0.862,3.999,,871
AARTISURF,563.0,373.85,355.2,,,,False,68761.0,0.978,6.823,,1504
AARVI,168.4,145.25,125.3,168.4,145.25,20.0,False,72925.55,0.277,2.83,-7.138,2182
AASTHA,140.01,74.4,74.4,,,,False,5682005.5,0.037,5.964,,24
AATMAJ,19.95,16.7,16.7,,,,True,3300.0,0.606,7.109,,767
AAVAS,1544.9,1346.2,1247.6,,,,False,73729.75,0.459,4.18,,1937
ABAN,19.16,12.89,12.89,,,,True,69147.15,1.115,8.473,,5954
ABANSENT,29.0,25.05,25.05,29.0,25.05,20.0,False,6504.9,0.178,2.662,-8.69,76
ABB,7924.5,6715.5,6653.0,,,,False,491146.05,0.211,5.564,,5988
ABBOTINDIA,28940.0,26665.0,25200.0,,,,False,10344.1,0.474,5.024,,5958
ABCAPITAL,430.7,384.35,334.8,,,,False,3883734.75,0.318,4.15,,2209
ABCOTS,218.97,196.81,196.81,,,,False,18305.7,0.066,3.783,,1120
ABDL,676.45,580.0,538.15,,,,False,392935.35,0.302,4.384,,523
ABFRL,64.1,55.1,55.1,,,,True,4903683.4,1.838,4.66,,3222
ABINFRA,11.03,9.78,8.82,,,,False,1184456.35,0.137,3.165,,1737
ABLBL,100.04,91.9,91.9,,,,False,750846.85,0.45,4.086,,281
ABMINTLLTD,48.74,39.15,39.15,48.74,39.15,20.0,False,2126.95,0.034,2.442,-13.008,2497
ABMKNO,213.99,188.0,188.0,213.99,188.0,20.0,False,1902.0,0.131,2.747,-11.164,76
ABREL,1471.2,1359.1,1155.0,1471.2,1359.1,20.0,False,112466.9,0.328,2.743,-4.772,7680
ABSLAMC,1179.7,973.3,973.3,,,,False,360861.1,0.297,5.411,,1195
ABSMARINE,237.0,213.05,213.05,,,,False,31500.0,0.54,3.226,,550
ACC,1413.9,1312.0,1297.0,,,,False,200431.6,0.459,3.197,,5985
ACCELYA,1180.0,1090.0,1085.9,,,,False,8327.0,0.608,3.481,,5985
ACCENTMIC,530.0,486.0,433.05,530.0,486.0,20.0,False,74050.0,0.439,2.519,-3.491,651
ACCORD,211.0,194.75,55.65,,,,False,10400.0,0.0,28.086,,1991
ACCURACY,5.41,4.62,4.62,,,,False,52268.25,1.275,4.022,,1995
ACE,1149.0,957.8,850.5,,,,False,803330.15,0.209,4.282,,4901
ACEINTEG,21.88,18.81,18.75,,,,False,4088.05,0.636,3.914,,2239
ACI,604.25,519.15,508.5,,,,False,431845.2,0.288,3.751,,919
ACL,50.18,46.34,46.34,50.18,46.34,20.0,False,15606.6,0.468,2.107,-4.324,3885
ACMESOLAR,398.65,344.7,295.9,,,,False,2211838.95,0.355,3.755,,431
ACSTECH,46.54,39.15,31.71,,,,False,243135.25,2.109,3.863,,76
ACUTAAS,3700.0,3025.0,2902.0,,,,False,382377.6,0.167,4.352,,1214
ADANIENSOL,1789.0,1618.1,1445.0,,,,False,1969312.4,0.233,3.743,,2722
ADANIENT,3219.7,2972.7,2865.2,,,,False,1156224.6,0.357,3.932,,5987
ADANIGREEN,1631.5,1350.0,1350.0,,,,False,2734855.9,0.178,6.322,,2012
ADANIPORTS,1859.7,1650.0,1650.0,,,,False,2046223.15,0.312,5.511,,4611
ADANIPOWER,228.94,206.7,206.7,,,,False,24748334.55,0.439,4.453,,4188
ADFFOODS,330.75,256.05,256.05,,,,False,223755.8,1.141,5.77,,3924
ADL,82.85,66.0,66.0,,,,False,1067.5,0.208,4.138,,1447
ADOR,1597.0,1302.3,1085.5,,,,False,84860.95,0.168,3.66,,5985
ADROITINFO,10.99,8.36,8.36,,,,False,27958.9,0.129,4.368,,2671
ADSL,129.75,111.51,111.51,,,,False,175868.2,0.674,4.999,,4697
ADVAIT,2418.0,2050.0,1916.9,,,,False,38011.25,0.418,3.727,,137
ADVANCE,141.5,106.5,93.77,,,,True,595797.85,5.484,5.793,,207
ADVANIHOTR,53.7,49.75,49.75,53.7,49.75,20.0,False,25426.15,0.74,2.713,-5.307,4718
ADVENTHTL,155.0,140.0,120.02,,,,False,161456.1,0.203,3.275,,184
ADVENZYMES,343.0,304.25,297.0,,,,False,257840.3,0.424,3.372,,2477
AEGISLOG,1497.8,1164.4,720.0,,,,False,1601047.6,1.431,4.427,,5982
AEGISVOPAK,311.49,262.4,182.5,,,,False,2220246.0,1.334,3.524,,297
AEPL,17.33,13.3,13.3,,,,False,16106.5,0.512,4.617,,101
AEQUS,263.46,215.0,173.6,,,,False,3453280.6,0.487,5.088,,165
AEROENTER,135.97,115.3,93.4,,,,False,554980.7,0.493,3.029,,919
AEROFLEX,471.95,398.15,376.55,,,,False,1408088.3,0.452,3.355,,726
AERONEU,93.7,83.15,83.15,93.7,83.15,20.0,False,51917.0,0.722,2.569,-8.623,881
AEROPLANE,206.9,166.76,117.2,,,,False,659368.55,0.228,3.831,,89
AETHER,1619.9,1400.2,1075.5,,,,False,408684.7,0.436,3.721,,1035
AFCONS,313.7,269.7,269.7,,,,False,1882484.8,0.15,5.644,,438
AFFLE,1693.3,1419.1,1390.5,,,,False,563111.0,0.194,4.803,,1732
AFFORDABLE,213.1,164.6,162.6,,,,False,21122.45,0.782,5.636,,443
