date,symbol,subject,details,category,news_sentiment,catalyst_strength,major_catalyst,risk_event,news_score,classify_source
17-Sep-2026 21:45:20,AWHCL,Analysts/Institutional Investor Meet/Con. Call Updates,"Antony Waste Handling Cell Limited has informed the Exchange about Schedule of Analyst / Institutional Investor Meeting to be held on September 23, 2026",Analysts/Institutional Investor Meet/Con. Call Updates,0.0,0,False,False,0,none
17-Sep-2026 21:51:44,PNB,General Updates,Punjab National Bank has informed the Exchange about Election of Shareholder Director,General Updates,0.0,0,False,False,0,none
17-Sep-2026 21:56:02,ASIANPAINT,Commencement of commercial production/operations,"Find enclosed intimation under Regulation 30 of the SEBI (LODR)Regulations, 2015 with respect to the commencement of commercial production at the Company's VAE manufacturing facility at Dahej, Gujarat.",Commencement of commercial production/operations,-0.7,2,True,True,12,keyword
17-Sep-2026 22:00:45,KISSHT,Outcome of Board Meeting,"Intimation under Regulation 30 of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 ( SEBI Listing Regulations )   Outcome of Board Meeting.",Outcome of Board Meeting,-0.7,2,True,True,12,keyword
17-Sep-2026 22:02:00,PERSISTENT,Analysts/Institutional Investor Meet/Con. Call Updates,Persistent Systems Limited has informed the Exchange about Schedule of meet,Analysts/Institutional Investor Meet/Con. Call Updates,0.0,0,False,False,0,none
17-Sep-2026 22:02:24,KISSHT,Preferential issue,Please find attached the outcome of Board meeting approving the Preferential issue.,Preferential issue,0.1,2,True,True,10,keyword
17-Sep-2026 22:15:25,PNBHOUSING,Analysts/Institutional Investor Meet/Con. Call Updates,PNB Housing Finance Limited has informed the Exchange about Schedule of meet,Analysts/Institutional Investor Meet/Con. Call Updates,0.0,0,False,False,0,none
17-Sep-2026 22:22:56,JNPR,Commencement of commercial production/operations,Juniper Green Energy Limited has informed the Exchange about commissioning of Wind-Solar Hybrid Power Project,Commencement of commercial production/operations,0.0,0,False,False,0,none
17-Sep-2026 22:23:38,ABFRL,General Updates,"Aditya Birla Fashion and Retail Limited has informed the Exchange about Aditya Birla Digital Fashion Ventures Limited ( ABDFVL ), a wholly owned subsidiary of the Company, has increased its stake in its subsidiary, Imperial Online Services Private Limited, thereby making it a wholly owned subsidiary",General Updates,0.0,0,False,False,0,none
17-Sep-2026 22:26:37,JTLIND,Analysts/Institutional Investor Meet/Con. Call Updates,JTL INDUSTRIES LIMITED has informed the Exchange about Schedule of meet,Analysts/Institutional Investor Meet/Con. Call Updates,0.0,0,False,False,0,none
17-Sep-2026 22:29:07,DALBHARAT,Acquisition,Dalmia Bharat Limited has informed the Exchange about Acquisition,Acquisition,0.6,3,True,False,15,keyword
17-Sep-2026 22:37:54,MAHABANK,General Updates,Bank of Maharashtra has informed the Exchange about Intimation of Pricing of the Notes under the MTN Programme,General Updates,0.0,0,False,False,0,none
17-Sep-2026 22:40:31,SKYWAYS,Agreements,Skyways Air Services Limited has informed the Exchange about Agreement with Media Company,Agreements,0.0,0,False,False,0,none
17-Sep-2026 22:47:10,NIVABUPA,Credit Rating,Niva Bupa Health Insurance Company Limited has informed the Exchange about Credit Rating,Credit Rating,0.0,0,False,False,0,none
17-Sep-2026 22:52:35,INDUSINDBK,General Updates,IndusInd Bank Limited has informed the Exchange about ESG Rating by Niche Ninety Nine Capability and Certifications (OPC) Private Limited,General Updates,0.0,0,False,False,0,none
17-Sep-2026 22:53:59,STYL,Shareholders meeting,"Seshaasai Technologies Limited has submitted the Exchange a copy Srutinizers report of  Annual General Meeting held on September 16, 2026. Further, the company has informed the Exchange regarding voting results.",Shareholders meeting,0.0,0,False,False,0,none
17-Sep-2026 23:02:18,DPABHUSHAN,General Updates,"D. P. Abhushan Limited has informed the Exchange about Intimation under Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015   Participation in Anand Rathi Annual Flagship Conference G-200 Summit 2026",General Updates,-0.7,2,True,True,12,keyword
17-Sep-2026 23:14:01,BANKA,Shareholders meeting,"Banka BioLoo Limited has informed the Exchange regarding Proceedings of Annual General Meeting held on September 17, 2026",Shareholders meeting,0.0,0,False,False,0,none
17-Sep-2026 23:35:18,ACMESOLAR,Commencement of commercial production/operations,Acme Solar Holdings Limited has informed the Exchange about update on commissioning of Battery Energy Storage System (BESS) Project,Commencement of commercial production/operations,0.0,0,False,False,0,none
18-Sep-2026 00:20:00,MPIMANIPAL,Trading Window,"Manipal Payment and Identity Solutions Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",Trading Window,-0.7,2,True,True,12,keyword
