date,symbol,subject,details,category,news_sentiment,catalyst_strength,major_catalyst,risk_event,news_score,classify_source
29-Aug-2026 17:52:56,PPAP,Amalgamation/Merger,PPAP Automotive Limited has informed the Exchange about the meeting of secured creditors in the matter of scheme of amalgamation of Avinya Batteries Limited and PPAP Automotive Limited,Amalgamation/Merger,0.6,3,True,False,15,keyword
29-Aug-2026 17:52:56,PYRAMID,Shareholders meeting,"Pyramid Technoplast Limited has informed the Exchange regarding Notice of Annual General Meeting to be held on September 22, 2026",Shareholders meeting,0.0,0,False,False,0,none
29-Aug-2026 17:53:09,NLCINDIA,Copy of Newspaper Publication,NLC India Limited has informed the Exchange about Copy of Newspaper Publication,Copy of Newspaper Publication,0.0,0,False,False,0,none
29-Aug-2026 17:53:33,PNBHOUSING,Change in Management,PNB Housing Finance Limited has informed the Exchange about change in Management,Change in Management,0.0,0,False,False,0,none
29-Aug-2026 17:53:37,AEQUS,Appointment,"Aequs Limited has informed the Exchange regarding Appointment of Ms. Reenah Simon Joseph as Chief Financial Officer and Key Managerial Personnel of the company w.e.f. August 31, 2026.",Appointment,0.0,0,False,False,0,none
29-Aug-2026 17:55:30,STYLAMIND,Shareholders meeting,Stylam Industries Limited has submitted the Exchange a copy Srutinizers report on the e-voting results of 35th Annual General Meeting held on 28th August 2026.,Shareholders meeting,0.0,0,False,False,0,none
29-Aug-2026 17:55:55,CANBK,Updates,Canara Bank has informed the Exchange regarding 'Confirmation of Annual Interest Payment'.,Updates,0.0,0,False,False,0,none
29-Aug-2026 17:56:13,PPAP,Amalgamation/Merger,PPAP Automotive Limited has informed the Exchange about meeting of unsecured creditors in the matter of amalgamation of Avinya Batteries Limited and PPAP Automotive Limited,Amalgamation/Merger,0.6,3,True,False,15,keyword
29-Aug-2026 17:56:30,RVTH,Copy of Newspaper Publication,Revathi Equipment India Limited has informed the Exchange about Copy of Newspaper Publication for pre dispatch of Annual Report,Copy of Newspaper Publication,0.0,0,False,False,0,none
29-Aug-2026 17:56:59,DBL,Shareholders meeting,"Dilip Buildcon Limited has informed the Exchange regarding Notice of Annual General Meeting to be held on September 22, 2026",Shareholders meeting,0.0,0,False,False,0,none
29-Aug-2026 17:58:12,CGCL,Updates,Capri Global Capital Limited has informed the Exchange regarding intimation under regulation 36(1)(b) and 58(1)(b) of SEBI (Listing Obligations and Disclosures Requirements) Regulations 2015 - letter sent to members and debenture holders.,Updates,-0.7,2,True,True,12,keyword
29-Aug-2026 17:58:19,UMIYA-MRO,Name Change,UMIYA BUILDCON LIMITED has informed the Exchange that the name has been changed from Umiya Buildcon Limited to MRO-TEK Networks Limited,Name Change,0.0,0,False,False,0,none
29-Aug-2026 18:03:04,AEQUS,Options to purchase securities,"The Nomination and Remuneration Committee ( NRC ) of the Board of Directors of Aequs Limited ( Company ) at its meeting held on August 29, 2026, has approved to grant 350,000 Employee Stock Options ( Stock Options ) under Aequs Employee Stock Option Plan 2025 ( ESOP 2025 ) on August 31, 2026.",Options to purchase securities,0.0,0,False,False,0,none
29-Aug-2026 18:05:04,STYLEBAAZA,Shareholders meeting,"Baazar Style Retail Limited has informed the Exchange regarding Notice of Annual General Meeting to be held on September 25, 2026",Shareholders meeting,0.0,0,False,False,0,none
29-Aug-2026 18:05:36,TEMBO,Corrigendum,"Tembo Global Industries Limited has informed the Exchange regarding Corrigendum to Notice of Extra Ordinary General Meeting to be held on September 04, 2026",Corrigendum,0.0,0,False,False,0,none
29-Aug-2026 18:05:55,CANBK,Updates,Canara Bank has informed the Exchange regarding 'Disclosure with regard to Subsidiaries'.,Updates,0.0,0,False,False,0,none
29-Aug-2026 18:07:38,GRASIM,General Updates,"Disclosure Under Regulation 30 Of The SEBI (LODR) Regulations, 2015",General Updates,-0.7,2,True,True,12,keyword
29-Aug-2026 18:09:16,RRKABEL,Pendency of Litigation(s)/dispute(s) or the outcome impacting the Company,RRKABEL: R R Kabel Limited has informed the Exchange regarding receipt of a Show Cause-cum-Demand Notice from the GST Department under Regulation 30 of the SEBI Listing Regulations.,Pendency of Litigation(s)/dispute(s) or the outcome impacting the Company,-0.7,2,True,True,12,keyword
29-Aug-2026 18:09:47,XPROINDIA,Analysts/Institutional Investor Meet/Con. Call Updates,Xpro India Limited has informed the Exchange about Schedule of meet,Analysts/Institutional Investor Meet/Con. Call Updates,0.0,0,False,False,0,none
29-Aug-2026 18:12:14,TALBROAUTO,Shareholders meeting,"Talbros Automotive Components Limited has informed the Exchange regarding Notice of Annual General Meeting to be held on September 25, 2026",Shareholders meeting,0.0,0,False,False,0,none
